fluence_rate_mean,fluence_rate_p95,temperature_mean,temperature_p95,weight_loss_rate_mean,weight_loss_rate_std,case_id,estimated_v10_mean_residual_mpa
3.440417766571045,4.37044620513916,376.7049255371094,394.57952880859375,0.474497377872467,0.046178251504898,case_148,-0.18461068006330716
3.989687919616699,4.625411033630371,362.2044982910156,389.4493713378906,0.3479809463024139,0.0542673878371715,case_150,-0.22886277658616505
3.479653596878052,4.40528678894043,362.6514892578125,386.9087829589844,0.4124420881271362,0.048792865127325,case_151,-0.46121636185842574
3.4646592140197754,4.404366970062256,367.4671630859375,402.8360900878906,0.494371622800827,0.0451486520469188,case_153,-0.430514721960356
3.8219070434570312,4.552929878234863,363.5869445800781,385.8201599121094,0.3998811244964599,0.0504109971225261,case_154,-0.30055304197944954
3.4562721252441406,4.397141933441162,372.7580871582031,398.3600158691406,0.3798628151416778,0.0515094064176082,case_155,-0.43018017735248204
3.3987786769866943,4.339728832244873,366.6425476074219,399.6999206542969,0.3444415628910064,0.0525996312499046,case_156,-0.21754132634635148
3.424818277359009,4.35217809677124,373.52349853515625,394.5790100097656,0.3509520292282104,0.0554457791149616,case_157,-0.3821123466721277
3.424365282058716,4.352934837341309,410.723388671875,425.5048828125,0.4178316593170166,0.0497012622654438,case_158,-0.2015762880351648
3.417283773422241,4.342947959899902,366.4687805175781,400.5136413574219,0.4797284305095672,0.0459972023963928,case_159,-0.2660072686593118
3.4270238876342773,4.3568949699401855,428.0745849609375,436.895263671875,0.5707933306694031,0.0392832420766353,case_163,-0.5742806204598319
3.4762561321258545,4.41284704208374,372.5656433105469,398.373779296875,0.4134506583213806,0.0572255402803421,case_164,-0.3685590610920233
4.635026454925537,4.99378776550293,381.8801879882813,415.5033264160156,0.4151437878608703,0.0593654699623584,case_165,0.25973349449651684
3.435631275177002,4.379203796386719,367.1941223144531,402.5552978515625,0.4171966016292572,0.0498398467898368,case_166,-0.2458802008214951
3.432600259780884,4.357941150665283,380.2094421386719,403.2781677246094,0.461256742477417,0.0473449788987636,case_169,-0.1686428619704472
3.624504804611206,4.445261955261231,368.7039794921875,398.2426452636719,0.5845108032226562,0.0436390973627567,case_170,-0.6243644930972754
3.394049644470215,4.330490112304688,404.6004943847656,419.4354553222656,0.3590504825115204,0.0560246706008911,case_171,-0.029273262347452977
5.071426868438721,5.266848087310791,402.19830322265625,418.6421203613281,0.3573223054409027,0.0546013936400413,case_173,-0.45237499115362256
3.4117743968963623,4.342660903930664,368.5635070800781,397.02093505859375,0.350957453250885,0.060766514390707,case_175,-0.3209463590262933
3.8361308574676514,4.557304859161377,368.1735229492188,400.0348815917969,0.4161161482334137,0.0495842769742012,case_176,-0.48236984837832253
3.457709550857544,4.4017839431762695,367.383544921875,401.6455993652344,0.356120616197586,0.0579687319695949,case_179,-0.38459062939592936
3.4693281650543213,4.422637939453125,381.3869018554688,405.3695373535156,0.4126565456390381,0.0500586815178394,case_180,-0.3965484971747921
3.880963325500488,4.578250885009766,374.6295471191406,400.1968383789063,0.3653408288955688,0.0560531392693519,case_181,-0.1749984483508733
3.412649631500244,4.340727806091309,369.9147644042969,403.9873962402344,0.3410781025886535,0.0438534654676914,case_182,-0.5335764685667117
3.434481382369995,4.36077880859375,368.73968505859375,402.6380004882813,0.3535558879375458,0.0617360696196556,case_183,-0.30094910091432236
3.397519111633301,4.3331170082092285,368.1035461425781,399.6644592285156,0.3936293125152588,0.0509153492748737,case_184,-0.2594645489579097
3.4901881217956543,4.3791680335998535,368.5096740722656,400.9403076171875,0.3434914350509643,0.0460216291248798,case_185,-0.6552660853493126
3.7361631393432617,4.5027031898498535,367.2469177246094,396.7318420410156,0.3486391007900238,0.0549000240862369,case_186,-0.6110248032405012
3.3984994888305664,4.339259147644043,368.3010864257813,400.6207580566406,0.3873427212238312,0.0514682717621326,case_187,-0.20671341194113513
3.424635410308838,4.347849845886231,369.7333984375,403.5959777832031,0.3489305078983307,0.0596411786973476,case_188,-0.5019127468085012
3.40437388420105,4.33687686920166,365.9328308105469,396.5462951660156,0.3571913838386535,0.0543151460587978,case_189,-0.2149355106354358
3.42315673828125,4.344974040985107,366.1627197265625,399.8901672363281,0.3473292291164398,0.0576607324182987,case_190,-0.2738089809667441
3.413191318511963,4.352011203765869,368.427490234375,400.60540771484375,0.3589784801006317,0.0514899753034114,case_191,-0.29689432884108147
3.443337202072144,4.376368045806885,365.5298767089844,396.9407653808594,0.358118861913681,0.0515717417001724,case_192,-0.32931250579728566
3.4327430725097656,4.358067989349365,366.6557312011719,394.5610046386719,0.3520005941390991,0.0502255260944366,case_193,-0.4233054645585428
3.713203191757202,4.489656925201416,365.9811096191406,399.3850708007813,0.3648502230644226,0.0557833984494209,case_194,-0.49567346495971876
3.398775815963745,4.333730220794678,366.947021484375,402.1915893554688,0.3481342494487762,0.0488101653754711,case_195,-0.1953954189774878
3.450724601745605,4.378867149353027,367.6076049804688,400.0106201171875,0.3562313914299011,0.0566208772361278,case_196,-0.36351964049808494
3.6821987628936768,4.474258899688721,368.3271789550781,394.18548583984375,0.3610468804836273,0.0630463063716888,case_197,-0.3908793913949866
3.736097574234009,4.4997100830078125,368.8340759277344,404.2610778808594,0.3534270823001861,0.0615021213889122,case_199,-0.4651708741665628
3.4804728031158447,4.374592781066895,368.853271484375,391.2104797363281,0.3642668724060058,0.0548590160906314,case_200,-0.2166508583859983
