case_a,case_b,case_number_a,case_number_b,input_distribution_distance,stress_distribution_distance,response_profile_distance,stress_p95_relative_difference,stress_p99_relative_difference,stress_max_relative_difference,input_distribution_distance_percentile,stress_distribution_distance_percentile,response_profile_distance_percentile,combined_distance_percentile_score,rank_of_b_from_a,rank_of_a_from_b,similarity_candidate,provisional_practical_screen
case_45,case_184,45,184,1.479181432989316,1.0857769340767864,1.6643145277825957,0.3187452754625635,0.22017978239318653,0.21912948882175878,0.6557027562052687,0.5830668493985077,0.7879803055682453,0.6755833037240073,133,178,False,difference_exceeds_integrated_presplit_screen
case_62,case_131,62,131,1.2101354704477767,1.5806249322173713,1.6221034498122093,0.4899173707716329,0.5808111825166955,0.5091088637636263,0.47129587330592354,0.7758489416780874,0.7796050961880108,0.6755833037240073,74,170,False,difference_exceeds_integrated_presplit_screen
case_05,case_150,5,150,1.423628498274511,1.4896769109899133,1.180733199158608,0.2720215182616915,0.3671439994838943,0.31602412279114966,0.6191056291558804,0.7468148824932744,0.6610324349017817,0.6756509821836455,161,169,False,difference_exceeds_integrated_presplit_screen
case_12,case_163,12,163,1.841202891816932,0.7532718478812913,1.6352633870188182,0.09646637895356135,0.18566180550801448,0.16530716984550936,0.82899345210903,0.41581645601746103,0.7823460738033602,0.6757186606432838,164,152,False,difference_exceeds_integrated_presplit_screen
case_51,case_80,51,80,1.688235962540836,1.213507060454162,1.0738267019240058,0.5053396494151977,0.5145652672343384,0.5033622310286299,0.7713314044972337,0.6406273793208467,0.615197198111771,0.6757186606432839,131,91,False,difference_exceeds_integrated_presplit_screen
case_52,case_167,52,167,1.3387352675288318,1.3929410847851624,1.480285964459485,0.2500864844285917,0.3109005642903047,0.3291660096963752,0.5658596010354804,0.7140246687985381,0.7473732297852901,0.6757524998731029,163,112,False,difference_exceeds_integrated_presplit_screen
case_99,case_178,99,178,1.418276631070633,1.6257937812715189,1.0883294346431092,0.4128107077025358,0.41120299744890687,0.5284460264935914,0.6163646515405309,0.7886401705497182,0.6225064717527029,0.6758370979476508,159,171,False,difference_exceeds_integrated_presplit_screen
case_91,case_197,91,197,1.6343087776445107,1.526756282522501,0.9403007316270164,0.3048272314382038,0.3057364853579435,0.2758171631956809,0.746053499822344,0.7585909344703314,0.5230191360844627,0.6758878567923793,142,179,False,difference_exceeds_integrated_presplit_screen
case_98,case_132,98,132,1.5174759604525658,1.9308694891443612,0.9128784014524094,0.37289112409931247,0.4373843540610303,0.3338185407151062,0.6795594132277549,0.8502614080503528,0.49814730216740266,0.6759893744818367,154,175,False,difference_exceeds_integrated_presplit_screen
case_33,case_84,33,84,1.4879932238820919,2.8925815329895803,0.8273563440519632,0.7388763852171154,0.7478727833634257,0.8348762688487051,0.661793817572712,0.9532003451601442,0.41302471955738285,0.6760062940967465,124,166,False,difference_exceeds_integrated_presplit_screen
case_49,case_154,49,154,1.2554175695536949,1.8747455700171105,1.2261382118670143,0.3867448684112202,0.4382077738675512,0.3654841731325869,0.5068270646160093,0.8413786102228313,0.6798639662961271,0.6760232137116559,164,145,False,difference_exceeds_integrated_presplit_screen
case_62,case_139,62,139,1.1022799770065705,2.088275532371897,1.5521877788891254,0.593615421660478,0.6820337275502514,0.6904844428240515,0.38952337444799756,0.874270341607025,0.7642759250799451,0.6760232137116559,75,175,False,difference_exceeds_integrated_presplit_screen
case_99,case_161,99,161,1.601386842027328,2.4263168071579857,0.7927449060483309,0.5559487547189162,0.5677815784919134,0.6347668748426268,0.7289477691487741,0.9225927617887417,0.3765798690421806,0.6760401333265654,160,154,False,difference_exceeds_integrated_presplit_screen
case_94,case_170,94,170,2.1780775973635453,0.6768975202480618,1.4070714351122282,0.1371911574529765,0.20844011909232976,0.034798496964060295,0.92071468453378,0.37449875640830416,0.7330084767270697,0.6760739725563846,160,123,False,difference_exceeds_integrated_presplit_screen
case_79,case_154,79,154,1.2192115769647258,1.8302823381946849,1.3333384842289053,0.36691068510806085,0.4083930505038687,0.40118270878980855,0.4771331404497234,0.8340693365818994,0.7170701994822598,0.6760908921712941,166,146,False,difference_exceeds_integrated_presplit_screen
case_93,case_128,93,128,1.6215241056172038,1.8754878764836405,0.8613003754290832,0.49395270470411184,0.485734004641852,0.33182285677645673,0.7395056088523425,0.8415816456017461,0.44759149281762345,0.6762262490905707,167,132,False,difference_exceeds_integrated_presplit_screen
case_102,case_140,102,140,1.811416584457514,0.5917817050257882,2.250933602141341,0.05686979909572256,0.15111320467825284,0.12447190298697468,0.819044718542206,0.32734378965534744,0.8822902390741587,0.6762262490905707,38,183,False,difference_exceeds_integrated_presplit_screen
case_43,case_148,43,148,2.0907368945311307,0.55827030869552,1.9132152875069603,0.20467899650596688,0.1686811992575676,0.06544795820030395,0.8993452109029999,0.3099335059134054,0.8195523069894929,0.6762770079352993,88,175,False,difference_exceeds_integrated_presplit_screen
case_62,case_191,62,191,1.119617908967371,2.052507478468428,1.52673492098911,0.5817554295775129,0.6748594395122565,0.6800611960427805,0.4026699152327293,0.8681285213948531,0.7580833460230445,0.676293927550209,76,175,False,difference_exceeds_integrated_presplit_screen
case_96,case_137,96,137,1.7455401483325241,1.1156115301616631,1.1215934615218048,0.35657920821348876,0.3355861106674341,0.119004800124646,0.794325161159332,0.5978376732145576,0.6367189482767373,0.676293927550209,179,114,False,difference_exceeds_integrated_presplit_screen
case_63,case_193,63,193,1.8081770181361931,0.5117143587586238,2.6464072157612004,0.10851059430056899,0.11229875491400985,0.01820839437713033,0.8175219532003452,0.28181310593370895,0.9295974823613015,0.6763108471651185,81,175,False,difference_exceeds_integrated_presplit_screen
case_01,case_33,1,33,1.5526343274148175,3.0207249850355375,0.7850103422308874,0.7619666572051086,0.7731079276560591,0.8750983483776898,0.7014872341505507,0.9589360946144866,0.36855997157504694,0.676327766780028,165,125,False,difference_exceeds_integrated_presplit_screen
case_21,case_66,21,66,1.5445410345796198,0.8058277386039479,2.313104971974194,0.0743178147034422,0.1638368851269322,0.03735848089866744,0.6969189381249683,0.4408405664687072,0.8913760722805949,0.6763785256247568,168,15,False,difference_exceeds_integrated_presplit_screen
case_115,case_154,115,154,1.2247032350954459,1.9483876474437634,1.2632971055207256,0.39880495120226783,0.44379082991926727,0.39390504061990267,0.4817521953200345,0.8530531445104309,0.6943809958885335,0.6763954452396663,163,147,False,difference_exceeds_integrated_presplit_screen
case_05,case_42,5,42,1.4306486572970554,1.041661053602889,2.0485420624877784,0.08848708311384765,0.13155773071633847,0.24007771523048532,0.6241307547840211,0.5628648291964875,0.8422922694279478,0.6764292844694855,162,92,False,difference_exceeds_integrated_presplit_screen
case_89,case_162,89,162,1.9442247076385968,1.304439031249128,0.9038321937568327,0.29483137519042113,0.3468129956795108,0.25189502191918284,0.8613775950459368,0.6792548601593827,0.4887061570478656,0.676446204084395,173,110,False,difference_exceeds_integrated_presplit_screen
case_109,case_135,109,135,1.3519666637567977,2.148160049175239,1.0020938667124693,0.5636774863064079,0.5907923614113635,0.657720386244758,0.5747931577077305,0.8839652809502055,0.5706816912847064,0.6764800433142142,171,134,False,difference_exceeds_integrated_presplit_screen
case_113,case_163,113,163,1.6611210431627943,0.9013745418842259,1.6124468368770952,0.12001128163874711,0.19006054926611057,0.19919098274498434,0.7595553525201766,0.49236079386833154,0.7777777777777778,0.6765646413887619,161,153,False,difference_exceeds_integrated_presplit_screen
case_43,case_71,43,71,2.6498912530186662,0.468800638025587,1.6448823084630877,0.1472113757194715,0.115599545274984,0.039396821972781715,0.9909141667935638,0.2544033297802142,0.7845794629714228,0.6766323198484003,89,156,False,difference_exceeds_integrated_presplit_screen
case_65,case_186,65,186,1.2238419843028112,1.5471122092703766,1.6394013372223675,0.4433362215866988,0.2904659608394054,0.5115415492522044,0.4808892949596467,0.7659002081112634,0.7832597330084767,0.6766830786931289,21,181,False,difference_exceeds_integrated_presplit_screen
case_87,case_180,87,180,1.443758223377887,1.1032913067397663,1.8218018397425486,0.33358223109156065,0.2757154355096327,0.21810932762237698,0.6316938226485965,0.5914928176234708,0.8069641134967768,0.6767169179229481,104,170,False,difference_exceeds_integrated_presplit_screen
case_08,case_154,8,154,1.268108183167109,1.8899362311775472,1.2033205264448579,0.3840063352753033,0.44340894507461637,0.41735724210779335,0.5165220039591899,0.8431551697883356,0.6706258565555048,0.6767676767676768,164,148,False,difference_exceeds_integrated_presplit_screen
case_102,case_197,102,197,1.7851795416813412,0.5763807613390588,2.403435191327773,0.05742411803926291,0.12984568707781952,0.08457748066624356,0.8095020557332115,0.3194254098776712,0.9013755646921476,0.6767676767676768,39,180,False,difference_exceeds_integrated_presplit_screen
case_05,case_141,5,141,1.8397892310326083,1.368892391873953,0.9124133434529879,0.2913591395034155,0.3458217504563999,0.22298714651152804,0.8283843459722857,0.7046850413684584,0.49733516065174355,0.6768015159974959,163,162,False,difference_exceeds_integrated_presplit_screen
case_53,case_78,53,78,1.7327087849291232,2.6746280927009427,0.720765138296728,0.6433103951643692,0.6370028962011332,0.5307357872016555,0.7893000355311913,0.9419318816303741,0.299223389675651,0.6768184356124055,131,159,False,difference_exceeds_integrated_presplit_screen
case_45,case_155,45,155,1.3610789187050039,1.2418330952293737,1.7090392756790183,0.35477847367385623,0.2933880832061514,0.25480524295511237,0.580528907162073,0.6551444089132531,0.794832749606619,0.6768353552273151,134,178,False,difference_exceeds_integrated_presplit_screen
case_46,case_135,46,135,1.5282240796036564,2.354368888122663,0.8446042816397418,0.6037831032630667,0.6235323403441039,0.6033021225970309,0.6861580630424852,0.9145221054768794,0.42992741485203795,0.6768691944571342,160,135,False,difference_exceeds_integrated_presplit_screen
case_19,case_154,19,154,1.2469699411867987,1.935106355052744,1.2246639765086464,0.39406546880307325,0.45142357210950756,0.39277466115491166,0.5004822090249226,0.8507689964976397,0.6794071366935689,0.6768861140720438,166,149,False,difference_exceeds_integrated_presplit_screen
case_34,case_42,34,42,2.2920677517295496,0.530385354365831,1.6820092033800456,0.08004908731576202,0.06706359863895023,0.19291312509959468,0.9468047307243287,0.293081569463479,0.7909243185625096,0.6769368729167725,173,93,False,difference_exceeds_integrated_presplit_screen
case_45,case_166,45,166,1.5454771983340365,0.9976625729933101,1.6943098834391315,0.28033712117818604,0.21207931817955727,0.23829121490720226,0.6975788031064413,0.5405309375158621,0.7928531546621999,0.676987631761501,135,179,False,difference_exceeds_integrated_presplit_screen
case_48,case_94,48,94,1.5520757112587285,1.5378329472224672,0.9985609736338011,0.31939725294142335,0.3146031581052417,0.4147724808058174,0.7011319222374499,0.7621948124460687,0.568245266737729,0.6771906671404159,159,161,False,difference_exceeds_integrated_presplit_screen
case_141,case_161,141,161,2.013556123671089,1.8217901454104404,0.7402150028543887,0.3697324914275776,0.4189459288167009,0.38312691767967505,0.8807674737322978,0.8319374651032942,0.31896858027511293,0.6772245063702349,163,155,False,difference_exceeds_integrated_presplit_screen
case_40,case_42,40,42,1.6748466548229863,0.7278320510364491,2.146953581496609,0.0028080837352305703,0.021326274389592437,0.2654901506790588,0.766306278869093,0.40312674483528754,0.8622912542510532,0.6772414259851445,171,94,False,difference_exceeds_integrated_presplit_screen
case_29,case_77,29,77,1.087066839659538,1.913039106438377,1.8295236263054544,0.7035368902717449,0.7336299500856794,0.5851011356025183,0.3773920105578397,0.8469620831429877,0.8078270138571646,0.6773937025193307,16,169,False,difference_exceeds_integrated_presplit_screen
case_00,case_132,0,132,1.3060352155394905,1.685517675451492,1.2420456268614446,0.3314426482010202,0.41664017487414606,0.3842657667220666,0.5427643266839247,0.8036647885894117,0.6861073041977565,0.6775121398236976,158,176,False,difference_exceeds_integrated_presplit_screen
case_27,case_51,27,51,2.23180894598503,1.1756786822269083,0.8897497290099528,0.2678068915256372,0.3157108510368009,0.3374771782162031,0.9333028780264961,0.6234201309578195,0.4760164458656921,0.6775798182833359,156,132,False,difference_exceeds_integrated_presplit_screen
case_00,case_72,0,72,1.2842282094639657,2.775839854215345,0.9810008533720121,0.7053878370994019,0.7489913038360312,0.7433530314542607,0.5290594386071773,0.9475153545505304,0.5562661793817573,0.677613657513155,159,144,False,difference_exceeds_integrated_presplit_screen
case_63,case_127,63,127,1.7513377524760507,0.5431316957008037,2.684796545979662,0.05276829334922217,0.053705201388246145,0.09160370831293335,0.7970661387746815,0.30099994924115525,0.9348256433683569,0.6776305771280645,82,177,False,difference_exceeds_integrated_presplit_screen
case_104,case_137,104,137,1.5251870568801664,2.0879690318443425,0.8887806613457777,0.5453054421340738,0.5311636629452493,0.3960583727060429,0.6844322623217095,0.874118065072839,0.4743921628343739,0.6776474967429742,169,115,False,difference_exceeds_integrated_presplit_screen
case_08,case_163,8,163,1.7592487720198355,0.8383500298275955,1.6026986082126746,0.11159453052797692,0.20388949197672573,0.18245351990520156,0.7999086340794883,0.4577432617633623,0.7756459062991726,0.6777659340473411,165,154,False,difference_exceeds_integrated_presplit_screen
case_57,case_62,57,62,1.7275365178502673,2.6400114935694945,0.7274068491458735,0.7334979781647296,0.7690492714673789,0.7594797051425206,0.7875742348104157,0.9395969747728542,0.3063803867823968,0.677850532121889,161,77,False,difference_exceeds_integrated_presplit_screen
case_67,case_167,67,167,1.381400345651907,1.3519309321583775,1.4534874424587472,0.24140889186693204,0.30976231085912675,0.31236561986421707,0.5936754479468047,0.6980863915537282,0.7420435510887772,0.6779351301964366,164,113,False,difference_exceeds_integrated_presplit_screen
case_53,case_148,53,148,1.5371563936914674,1.8719419332227492,0.9161415972892876,0.4003638298672296,0.39395030712249807,0.2841883449359101,0.6923506420993858,0.8407187452413583,0.500736003248566,0.6779351301964368,132,176,False,difference_exceeds_integrated_presplit_screen
case_42,case_64,42,64,1.8199572976433813,0.7028976552760646,1.9483323099316603,0.255533704256892,0.23625286662472417,0.059406452612744305,0.8217856961575555,0.387289985279935,0.8249327445307345,0.6780028086560751,95,171,False,difference_exceeds_integrated_presplit_screen
case_10,case_51,10,51,1.2931481829375933,2.1611463779582722,1.0706652867644624,0.48329673205517854,0.5147934190718483,0.6012762905366893,0.5343891173036902,0.8861479112735394,0.613522156235724,0.6780197282709844,168,133,False,difference_exceeds_integrated_presplit_screen
case_55,case_128,55,128,1.6373312148241828,2.523341747645741,0.7719909146857444,0.6057670454214857,0.6016765745773793,0.5066284975377909,0.7475762651642048,0.931171006547891,0.3555149484797726,0.6780874067306227,153,133,False,difference_exceeds_integrated_presplit_screen
case_55,case_94,55,94,1.494564554084047,1.5142180277950281,1.0726890719214377,0.2998070769386872,0.29789248957073317,0.4058332103191669,0.666108319374651,0.7539718796000203,0.6145373331302979,0.6782058440349897,154,162,False,difference_exceeds_integrated_presplit_screen
case_132,case_161,132,161,1.7773011412002204,1.928926998886757,0.794446491264594,0.381876761086012,0.45366750088668817,0.3922552474399035,0.8062027308258464,0.8499568549819806,0.37850870514187096,0.6782227636498993,177,156,False,difference_exceeds_integrated_presplit_screen
case_49,case_137,49,137,1.5218252940994406,2.432287489538425,0.8439037843692664,0.6168043906927868,0.6085623779036871,0.47005501510407466,0.682046596619461,0.9235571798385869,0.4291152733363789,0.6782396832648089,165,116,False,difference_exceeds_integrated_presplit_screen
case_63,case_125,63,125,1.7858289949755686,0.5202164278557548,2.710267708235496,0.07079951375500886,0.07415878067864125,0.0012589490151098653,0.8096543322673976,0.2863814019592914,0.9387848332571951,0.6782735224946279,83,176,False,difference_exceeds_integrated_presplit_screen
case_63,case_185,63,185,1.7503958536503288,0.5494361726901529,2.675471709999717,0.07769578700663636,0.08371242589019927,0.0017894867863445343,0.7967108268615807,0.3046545860616212,0.9336074310948683,0.6783242813393567,84,177,False,difference_exceeds_integrated_presplit_screen
case_106,case_178,106,178,1.452687032081776,2.156238102341165,0.9282569860079005,0.5534996071747732,0.6382403965463593,0.6431649354019279,0.6380386782396833,0.8855388051367951,0.5114461194863205,0.6783412009542662,53,172,False,difference_exceeds_integrated_presplit_screen
case_42,case_112,42,112,2.0679600654059604,0.6268167081984791,1.69592805428598,0.01207082718772595,0.009077744620643776,0.20363232758752758,0.8940662910512157,0.3477996040810111,0.7932084665753008,0.6783581205691759,96,172,False,difference_exceeds_integrated_presplit_screen
case_87,case_145,87,145,1.374946314771686,1.3424002762479912,1.5042331375124247,0.3712980410430143,0.33227255862628197,0.3232978440127085,0.5891071519212223,0.6939241662859753,0.7521445611897873,0.678391959798995,105,178,False,difference_exceeds_integrated_presplit_screen
case_15,case_180,15,180,1.6651802070854491,1.1038501867856758,1.2327189786247643,0.27514108700886325,0.2566838757898519,0.38394179996545263,0.7616872239987817,0.5916958530023857,0.6820973554641896,0.6784934774884523,159,171,False,difference_exceeds_integrated_presplit_screen
case_128,case_161,128,161,1.994003957365744,2.548415190413549,0.6493529860422685,0.6156350956350888,0.6198948729099905,0.5298313116328387,0.875590071569971,0.9330998426475814,0.22684127709253338,0.6785103971033619,134,157,False,difference_exceeds_integrated_presplit_screen
case_123,case_165,123,165,2.2945726196647325,0.40981822398593704,2.1958846334064934,0.0940412594270752,0.1266070255810334,0.07875454491129126,0.9471092837927009,0.21506522511547638,0.873610476625552,0.6785949951779098,175,69,False,difference_exceeds_integrated_presplit_screen
case_57,case_77,57,77,1.6192043141798425,1.1151033275202664,1.2798430988872609,0.28473774473836766,0.21720277313961744,0.30618766990533947,0.7382366377341252,0.5973808436119994,0.7002182630323334,0.6786119147928193,162,170,False,difference_exceeds_integrated_presplit_screen
case_73,case_181,73,181,1.4350485994588817,0.9066880583605385,2.520158226797162,0.014755467600991974,0.15667292926359155,0.2741294637483774,0.6267194558651845,0.4945434241916654,0.914572864321608,0.6786119147928193,22,185,False,difference_exceeds_integrated_presplit_screen
case_14,case_43,14,43,1.6504202791733138,0.7721939938209782,2.128766952707783,0.019965751964236167,0.08476262241766125,0.22965917269890804,0.754530226892036,0.423785594639866,0.8576721993807421,0.6786626736375481,166,90,False,difference_exceeds_integrated_presplit_screen
case_91,case_148,91,148,1.5636104399100574,1.7985048175693708,0.9148984953620695,0.3815893707342078,0.378499139259202,0.3066461358358402,0.7085427135678392,0.8281305517486423,0.4995685498198061,0.6787472717120958,143,177,False,difference_exceeds_integrated_presplit_screen
case_43,case_112,43,112,2.11040347453087,0.5971222703912358,1.7717917294123953,0.022460063059340667,0.021379566589945387,0.21139672199319834,0.9045733719100554,0.3303893203390691,0.8013298817318918,0.6787641913270055,91,173,False,difference_exceeds_integrated_presplit_screen
case_74,case_162,74,162,1.8880193076008678,1.1571844340572002,1.0089668799653642,0.2614958640573179,0.27304871894086824,0.1986397540947716,0.8446779351301964,0.6164154103852596,0.5754530226892036,0.6788487894015532,168,111,False,difference_exceeds_integrated_presplit_screen
case_90,case_102,90,102,1.5843395092220842,0.7630950703588001,2.349673213782895,0.021924737642726875,0.02773023800586604,0.12394410959121017,0.7202172478554388,0.4201309578194,0.8961981625298209,0.6788487894015532,175,40,False,difference_exceeds_integrated_presplit_screen
case_51,case_85,51,85,1.2700184486711934,2.0750906211620697,1.1423255939445438,0.4605831154109564,0.4924665935707679,0.5704029601496462,0.517994010456322,0.8719861935942338,0.64671844068829,0.678899548246282,134,168,False,difference_exceeds_integrated_presplit_screen
case_102,case_132,102,132,1.8332035263597142,0.6603398189395758,2.059744519575257,0.1586908267523834,0.2758797822000099,0.0033460828471978434,0.8259479214253084,0.366225064717527,0.8447286939749251,0.6789672267059202,41,178,False,difference_exceeds_integrated_presplit_screen
case_03,case_71,3,71,2.161112773076205,1.3881547516687702,0.8216721642677135,0.2795187726788164,0.31210053701338736,0.3615676000905035,0.9168062534896706,0.712552662301406,0.4075935231714126,0.6789841463208298,162,157,False,difference_exceeds_integrated_presplit_screen
case_101,case_154,101,154,1.2360697124565505,1.9597841160312344,1.255333435146407,0.39906667279712577,0.4399363442988081,0.42220009843584927,0.49165017004212985,0.8544743921628344,0.6910816709811685,0.6790687443953777,164,150,False,difference_exceeds_integrated_presplit_screen
case_47,case_72,47,72,1.4860348688832088,2.1731568586591132,0.9040701050806214,0.6131095595421846,0.6421793457120764,0.5475361314984166,0.6604233287650373,0.8878229531495864,0.48901071011623776,0.679085664010287,171,145,False,difference_exceeds_integrated_presplit_screen
case_12,case_137,12,137,1.6370581463473457,2.3593921680962024,0.7912376432203806,0.6004593213499246,0.5968014507451406,0.5045428861492974,0.7473732297852901,0.9150804527688949,0.3749555860108624,0.6791364228550157,165,117,False,difference_exceeds_integrated_presplit_screen
case_63,case_189,63,189,1.688887770653233,0.5922918234592194,2.7053346752903265,0.03566394589304039,0.042245792762724256,0.12349255481528884,0.7716867164103345,0.3275975838789909,0.9382772448099082,0.6791871816997445,85,178,False,difference_exceeds_integrated_presplit_screen
case_07,case_103,7,103,1.437762613842236,0.9851507918888553,2.2071954315599127,0.10678072500794958,0.2108902895515978,0.21193191548066592,0.628140703517588,0.534084564235318,0.875437795035785,0.6792210209295636,163,148,False,difference_exceeds_integrated_presplit_screen
case_09,case_163,9,163,1.7470696511275439,0.8703711429817249,1.5635104079732904,0.11938716126556002,0.21011087937691567,0.17382793751244624,0.7950865438302624,0.47550885741840515,0.7670676615400234,0.6792210209295636,166,155,False,difference_exceeds_integrated_presplit_screen
case_22,case_200,22,200,1.7724243022219528,0.9895670143305333,1.2713414139466939,0.25357927370575156,0.20331517352239947,0.09715598626885184,0.8046292066392569,0.5362671945586518,0.6967666615907822,0.6792210209295636,140,176,False,difference_exceeds_integrated_presplit_screen
case_165,case_193,165,193,2.453836687788748,0.3886002068206008,2.145566868203071,0.10424563653640126,0.13017765410692742,0.009934401232390543,0.9740114714989087,0.20166489010710117,0.8619867011826811,0.6792210209295636,70,176,False,difference_exceeds_integrated_presplit_screen
case_46,case_141,46,141,1.822309751284574,1.3227894024987696,0.946816262721575,0.2766624854254554,0.3254635178557198,0.2097213158111628,0.8222425257601137,0.6864626161108573,0.5290594386071773,0.6792548601593827,161,164,False,difference_exceeds_integrated_presplit_screen
case_51,case_116,51,116,1.2901733492232086,1.9607241911064048,1.1509553697205488,0.43350432265534755,0.4666538730397106,0.5828098154851915,0.5329678696512867,0.8547789452312066,0.650017765595655,0.6792548601593827,135,165,False,difference_exceeds_integrated_presplit_screen
case_00,case_136,0,136,1.3573278221362346,2.1593742474565953,1.0065337571176076,0.5118285114906855,0.5272158989094231,0.5335356153212788,0.5782955179940105,0.8859448758946247,0.5738287396578854,0.6793563778488402,160,148,False,difference_exceeds_integrated_presplit_screen
case_63,case_143,63,143,1.7190006776701934,0.5810282283290867,2.6661464998956554,0.04496109738680238,0.059427717542680634,0.13012624390037567,0.7836658037663062,0.32196335211410587,0.9324399776661083,0.6793563778488402,86,177,False,difference_exceeds_integrated_presplit_screen
case_11,case_94,11,94,1.6433870029694027,1.5545794158491435,0.9356004805702768,0.31668076210361434,0.3206918290391053,0.3876902309208188,0.7507233135373839,0.7685904268818842,0.5189584285061672,0.6794240563084785,145,163,False,difference_exceeds_integrated_presplit_screen
case_34,case_43,34,43,2.341418976521388,0.5119681724969054,1.771394459162753,0.0904202266519004,0.05477247719419743,0.2006860202925142,0.9551291812598345,0.28196538246789504,0.8012791228871631,0.6794578955382975,174,92,False,difference_exceeds_integrated_presplit_screen
case_82,case_137,82,137,1.49151703888142,2.147166866977681,0.9053175205362972,0.5561573937743202,0.5604942949014361,0.4576650566233182,0.6639764478960459,0.8838637632607482,0.49053347545809856,0.6794578955382976,169,118,False,difference_exceeds_integrated_presplit_screen
case_33,case_37,33,37,2.165194686448435,0.732116779712352,1.3275951926607397,0.32886975982121197,0.4065400466992006,0.25304054283047817,0.917719912694787,0.40515709862443533,0.7155981929851276,0.6794917347681166,126,10,False,difference_exceeds_integrated_presplit_screen
case_28,case_170,28,170,1.2901066045426006,1.7512710273741723,1.244154543000227,0.36438245564518007,0.4437148098924749,0.43491337740991504,0.5328155931171007,0.8186386477843764,0.687173239937059,0.6795424936128454,169,124,False,difference_exceeds_integrated_presplit_screen
case_53,case_200,53,200,1.5152429516840935,1.6790548790074478,0.9839811016945252,0.37508746351354993,0.3494013410222913,0.2470979410869015,0.6780874067306228,0.8018374701791787,0.5587026039287346,0.6795424936128454,133,177,False,difference_exceeds_integrated_presplit_screen
case_47,case_160,47,160,1.8165864643714564,0.8117755349710145,1.5953742583015555,0.09577537655351599,0.1735241998790407,0.06000503519337075,0.8207705192629816,0.4437845794629714,0.7742246586467691,0.6795932524575741,172,128,False,difference_exceeds_integrated_presplit_screen
case_12,case_71,12,71,2.044823962399983,1.2551286123838243,0.9053086273091551,0.2589586925377646,0.28507445277060217,0.34526423137703155,0.8880259885285011,0.66032181107558,0.4904827166133699,0.6796101720724836,166,158,False,difference_exceeds_integrated_presplit_screen
case_06,case_99,6,99,1.3989551737365982,2.1398047334809074,0.9755960804729503,0.518270055144967,0.5122507870432759,0.5262599244265759,0.6043348053398304,0.8827470686767169,0.5517994010456322,0.6796270916873932,157,161,False,difference_exceeds_integrated_presplit_screen
case_03,case_33,3,33,1.6088015127994946,3.0002251959717507,0.7649268567468555,0.759413537437775,0.7749834174933048,0.8680672955054988,0.7325516471245115,0.9581747119435562,0.3482056748388407,0.6796440113023028,163,127,False,difference_exceeds_integrated_presplit_screen
case_76,case_81,76,81,1.493047944005705,2.09284252103347,0.91379974526196,0.5102105079440504,0.5133277466365316,0.4693923004675046,0.6649408659458911,0.8750824831226841,0.49890868483833306,0.6796440113023028,168,162,False,difference_exceeds_integrated_presplit_screen
case_172,case_197,172,197,1.5709965747722066,0.859824986519229,2.1179986665597266,0.04686664460444407,0.07252045718439609,0.20933500153071305,0.7135170803512512,0.4701284198771636,0.8556418455915943,0.6797624486066697,31,181,False,difference_exceeds_integrated_presplit_screen
case_21,case_135,21,135,1.4124496648782199,1.3424958513159253,1.4064931896738633,0.4372017033474123,0.41453602066116135,0.3281743000440082,0.6127607735647936,0.6940256839754327,0.7327039236586975,0.679830127066308,169,136,False,difference_exceeds_integrated_presplit_screen
case_42,case_110,42,110,1.8829427163782777,0.6999640615853427,1.8512832767334186,0.2598919264926101,0.2273842546721249,0.031034788970863793,0.8431044109436069,0.3858687376275316,0.8105679914725141,0.6798470466812175,97,172,False,difference_exceeds_integrated_presplit_screen
case_83,case_163,83,163,1.7927945506179404,0.8336585184589563,1.583452863557503,0.11780202714489942,0.18746128511935142,0.18782814377599555,0.8121922745038322,0.45556063144002845,0.7718897517892492,0.6798808859110367,164,156,False,difference_exceeds_integrated_presplit_screen
case_95,case_179,95,179,1.7224905397473405,0.7368728923405814,2.069534746500364,0.20451458451817958,0.1875371114303138,0.10580621421655383,0.7854423633318106,0.4075427643266839,0.8466575300746155,0.6798808859110368,91,174,False,difference_exceeds_integrated_presplit_screen
case_35,case_52,35,52,1.2654269092805783,1.6462013774744169,1.4027716272103283,0.3274324096015133,0.3883287059937948,0.4368012951158314,0.5139840617227552,0.7940206080909599,0.7319932998324958,0.6799993232154037,114,164,False,difference_exceeds_integrated_presplit_screen
case_14,case_42,14,42,1.6546726062880344,0.8040723290173641,2.0562504352333666,0.030354117856950427,0.07247909857477776,0.22191031223598584,0.7566113395259124,0.4397746307294046,0.8436627582356225,0.6800162428303133,167,98,False,difference_exceeds_integrated_presplit_screen
case_15,case_62,15,62,1.8336702804047371,0.7894221841700376,1.6337609018964396,0.25623190183117545,0.36167073861712035,0.27149132176415103,0.8262017156489518,0.4322115628648292,0.7816862088218872,0.6800331624452228,160,78,False,difference_exceeds_integrated_presplit_screen
case_09,case_33,9,33,1.6187089475168184,2.981650169671143,0.7626269200196378,0.7611657710522143,0.772473611603265,0.8613623560040322,0.7380336023552104,0.9572610527384396,0.34500786762093294,0.6801008409048611,167,128,False,difference_exceeds_integrated_presplit_screen
