split,case_id,metric,recomputed_lambda_1,frozen_parent_v11,absolute_difference,tolerance,pass
validation,case_165,r2,0.06393194664190693,0.0639319466419069,2.7755575615628914e-17,1e-06,True
validation,case_165,predicted_mean,3.2335130119349205,3.2335130119349205,0.0,3.23351301193492e-06,True
validation,case_165,predicted_p95,8.38878397282,8.38878397282,0.0,8.38878397282e-06,True
validation,case_165,predicted_p99,11.634019125653191,11.634019125653191,0.0,1.163401912565319e-05,True
validation,case_165,predicted_max,25.21203139310343,25.21203139310343,0.0,2.521203139310343e-05,True
validation,case_165,p95_relative_error,0.016750651490940717,0.0167506514909407,1.734723475976807e-17,1e-06,True
validation,case_165,p99_relative_error,0.14109584154746294,0.1410958415474629,2.7755575615628914e-17,1e-06,True
validation,case_165,p99_underprediction_fraction,0.14109584154746294,0.1410958415474629,2.7755575615628914e-17,1e-06,True
validation,case_165,prediction_abs_max_ratio,0.944634062687251,0.944634062687251,0.0,1e-06,True
validation,case_165,top5pct_hotspot_overlap,0.44415026476171443,0.4441502647617144,5.551115123125783e-17,1e-06,True
