case_id,case_number,n_elements,stress_mean,stress_std,stress_p95,stress_p99,stress_max,negative_stress_fraction,fluence_rate_mean,fluence_rate_std,fluence_rate_min,fluence_rate_p95,fluence_rate_max,temperature_mean,temperature_std,temperature_min,temperature_p95,temperature_max,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_min,weight_loss_rate_p95,weight_loss_rate_max,rho_mean,rho_std,rho_min,rho_p95,rho_max,theta_mean,theta_std,theta_min,theta_p95,theta_max,z_mean,z_std,z_min,z_p95,z_max,theta_sin_mean,theta_sin_std,theta_sin_min,theta_sin_p95,theta_sin_max,theta_cos_mean,theta_cos_std,theta_cos_min,theta_cos_p95,theta_cos_max
case_136,136,400360,3.366135835647583,1.8891232013702393,5.935817217826843,9.499952650070178,21.323503494262695,0.05092666600059946,3.4428329467773438,0.3937138617038727,2.764683961868286,4.3487868309021,5.1656107902526855,357.8339538574219,7.374810695648193,345.714111328125,375.0743713378906,430.85406494140625,0.3329048454761505,0.048517659306526184,0.2668150067329407,0.4450240135192871,0.6381769776344299,187.3513641357422,17.39842414855957,130.12149047851562,212.36847686767578,222.7299041748047,0.344350129365921,0.14128577709197998,0.007523116189986467,0.5590714335441589,0.7735012769699097,442.8763427734375,256.88946533203125,1.7570229768753052,841.9010650634766,884.378173828125,0.33416375517845154,0.1313823014497757,0.007523044943809509,0.530399215221405,0.6986445784568787,0.931966245174408,0.05012092366814613,0.7154688835144043,0.9922988414764404,0.9999716877937317
case_137,137,400360,3.0236618518829346,1.7267062664031982,5.4260913848876955,8.722746763229296,21.634017944335938,0.054016385253272056,3.4354662895202637,0.3983742296695709,2.7612709999084473,4.355877876281738,5.176693916320801,354.2911376953125,6.197383403778076,346.4603576660156,369.28216552734375,421.553955078125,0.3571969270706177,0.05825081840157509,0.26260900497436523,0.4883509874343872,0.6515070199966431,187.3376922607422,17.400846481323242,130.11231994628906,212.36090774536132,222.6752166748047,0.3443635404109955,0.1412925273180008,0.0075223702006042,0.5590787321329117,0.7735022306442261,442.8438720703125,256.8736877441406,1.7543100118637085,841.8379547119141,884.2925415039062,0.33417585492134094,0.1313880831003189,0.00752229942008853,0.5304054349660874,0.698645293712616,0.931960940361023,0.05012447014451027,0.7154682278633118,0.9922993183135986,0.9999716877937317
case_139,139,400360,4.656546592712402,2.620346784591675,8.312557744979857,13.217778148651119,29.612136840820312,0.04997002697572185,3.4313390254974365,0.39797016978263855,2.763916015625,4.357687950134277,5.172056198120117,365.51373291015625,14.265096664428711,345.22979736328125,399.0341796875,434.38592529296875,0.3571951985359192,0.05264772102236748,0.27219700813293457,0.4944460093975067,0.6032469868659973,187.41102600097656,17.38639259338379,130.1226043701172,212.42942581176757,222.9874725341797,0.34429603815078735,0.14124278724193573,0.007523360662162304,0.558932027220726,0.7735008001327515,443.22198486328125,256.9477844238281,1.7822710275650024,842.3520568847656,885.0596313476562,0.334115207195282,0.1313437968492508,0.007523289881646633,0.53028102517128,0.69864422082901,0.9319900870323181,0.05010242015123367,0.715469241142273,0.9922966957092285,0.9999716877937317
case_141,141,400360,4.012784957885742,2.2153759002685547,7.26107919216156,11.077090291976921,25.202781677246094,0.05199070836247378,3.4814980030059814,0.39774757623672485,2.779552936553955,4.4173359870910645,5.185212135314941,368.495361328125,12.15090560913086,349.7679443359375,401.115966796875,423.85052490234375,0.5427432656288147,0.04240122437477112,0.3089810013771057,0.6030099987983704,0.6827409863471985,187.34066772460938,17.360973358154297,130.1129608154297,212.3078140258789,222.98492431640625,0.3441721200942993,0.14116965234279633,0.007522860541939735,0.558596459031105,0.7734895944595337,443.1611633300781,256.8424072265625,1.7691869735717773,842.153564453125,884.9653930664062,0.3340030312538147,0.1312793493270874,0.007522789295762777,0.5299964815378189,0.6986361742019653,0.9320412278175354,0.05006811395287514,0.7154771089553833,0.9922958046197892,0.9999716877937317
case_142,142,400360,4.32127046585083,2.4146816730499268,7.779161429405209,12.231397266387924,27.647048950195312,0.050934159256669,3.4626901149749756,0.4010702967643738,2.7613320350646973,4.397726058959961,5.1849470138549805,368.3284912109375,13.094447135925293,347.1545104980469,400.4606628417969,431.23193359375,0.46182283759117126,0.04727129265666008,0.2948780059814453,0.5411970019340515,0.6698349714279175,187.3774871826172,17.37139320373535,130.1268310546875,212.37728042602538,223.01644897460938,0.34422656893730164,0.14119410514831543,0.007523263338953257,0.5587445259094238,0.7734925746917725,443.2369384765625,256.8868713378906,1.780297040939331,842.2896728515625,885.1165161132812,0.334052711725235,0.13130058348178864,0.0075231920927762985,0.5301220715045929,0.698638379573822,0.9320197701454163,0.05008038878440857,0.7154749631881714,0.9922953248023987,0.9999716877937317
case_143,143,400360,4.474318027496338,2.5066637992858887,7.921590662002563,12.536460180282564,29.560705184936523,0.05241782395843741,3.470649242401123,0.3989446759223938,2.773591995239258,4.404397010803223,5.185092926025391,381.3070983886719,9.018558502197266,351.62640380859375,396.99114990234375,436.7527770996094,0.3576553761959076,0.05187899246811867,0.27545198798179626,0.4957610070705414,0.5928419828414917,187.32171630859375,17.372838973999023,130.10073852539062,212.3199020385742,222.873291015625,0.34421831369400024,0.14121080935001373,0.007521127350628376,0.5587762087583542,0.773493230342865,443.02093505859375,256.8287048339844,1.7655659914016724,841.9830963134766,884.7009887695312,0.33404412865638733,0.13131648302078247,0.007521056570112705,0.5301489233970642,0.6986388564109802,0.9320204854011536,0.05008509010076523,0.715474545955658,0.99229896068573,0.9999716877937317
case_144,144,400360,5.492586612701416,3.0472912788391113,9.57113671302795,15.136413698196405,31.827865600585938,0.052225497052652614,3.474095582962036,0.3984985947608948,2.765842914581299,4.409533977508545,5.183334827423096,407.7988586425781,10.152734756469727,355.9908752441406,423.09149169921875,444.87774658203125,0.3286843001842499,0.042640019208192825,0.2669050097465515,0.42707300186157227,0.6234440207481384,187.38217163085938,17.361454010009766,130.1062469482422,212.34608459472656,222.99293518066406,0.34412267804145813,0.14115163683891296,0.007524188607931137,0.558480641245842,0.773485541343689,443.2170715332031,256.8601989746094,1.7717210054397583,842.2440185546875,885.1072998046875,0.33395761251449585,0.13126380741596222,0.007524117827415466,0.5298982858657837,0.6986333131790161,0.9320603013038635,0.050058744847774506,0.7154799103736877,0.9922962218523026,0.9999716877937317
case_145,145,400360,4.2847580909729,2.330106258392334,7.399078512191771,11.438420429229723,25.100421905517578,0.0491257867918873,3.5594418048858643,0.37310636043548584,2.8131940364837646,4.413477897644043,5.175394058227539,381.24261474609375,11.596158981323242,362.3769836425781,404.8777770996094,439.10748291015625,0.3853324055671692,0.04103849455714226,0.31803199648857117,0.46847400069236755,0.6477540135383606,187.28582763671875,17.36920738220215,130.09361267089844,212.27227783203125,222.86126708984375,0.34422367811203003,0.14119106531143188,0.007520032115280628,0.5587109714746474,0.7734937071800232,442.8671875,256.7880554199219,1.7358579635620117,841.7699615478516,884.324462890625,0.33405008912086487,0.13129732012748718,0.00751996086910367,0.5300936073064804,0.6986391544342041,0.9320212006568909,0.05008050799369812,0.7154741883277893,0.9922971159219742,0.9999717473983765
case_146,146,400360,4.3207831382751465,2.4096717834472656,7.589036440849302,12.167704410552965,28.361948013305664,0.05490808272554701,3.4820210933685303,0.39591315388679504,2.7843780517578125,4.408664226531982,5.185750961303711,368.5951843261719,13.152121543884277,347.340087890625,397.06805419921875,434.55621337890625,0.3772743344306946,0.05268191546201706,0.2741929888725281,0.4902760088443756,0.6578239798545837,187.30670166015625,17.38320541381836,130.08767700195312,212.2940589904785,222.87648010253906,0.3442978262901306,0.14125657081604004,0.007521107327193022,0.5589769184589385,0.773499071598053,443.0252685546875,256.85968017578125,1.7550849914550781,842.0206909179688,884.6353149414062,0.33411625027656555,0.1313565969467163,0.007521036546677351,0.5303190857172012,0.6986430287361145,0.9319877624511719,0.05010713264346123,0.7154704332351685,0.9922987848520279,0.9999716877937317
case_147,147,400360,4.797993183135986,2.6427619457244873,8.369614458084104,13.121011762619016,29.499116897583008,0.050559496453192125,3.4660794734954834,0.4012894630432129,2.7616450786590576,4.404131889343262,5.183708190917969,366.0380554199219,14.437088966369629,345.5254821777344,399.8873596191406,435.6745910644531,0.3587525188922882,0.05572335794568062,0.27439799904823303,0.48441100120544434,0.6430090069770813,187.4381103515625,17.383710861206055,130.15145874023438,212.46301956176757,223.04234313964844,0.344264954328537,0.14122986793518066,0.007523024920374155,0.5588628679513932,0.7734986543655396,443.2442932128906,256.9683532714844,1.774603009223938,842.4112579345704,885.112060546875,0.33408674597740173,0.13133275508880615,0.007522954139858484,0.5302224189043045,0.6986426711082458,0.9320021867752075,0.050095442682504654,0.7154707312583923,0.9922971725463867,0.9999716877937317
case_148,148,400360,4.050931453704834,2.274487018585205,7.333276700973511,11.485404291152937,26.239187240600586,0.04951793385952643,3.440417766571045,0.39818912744522095,2.760435104370117,4.37044620513916,5.176758766174316,376.7049255371094,9.776519775390625,350.4684143066406,394.57952880859375,435.4612731933594,0.47449737787246704,0.04617825150489807,0.2985210120677948,0.5505399703979492,0.6718080043792725,187.29669189453125,17.361785888671875,130.07896423339844,212.27126235961913,222.85557556152344,0.34417960047721863,0.14119133353233337,0.007522440515458584,0.5586785912513732,0.7734899520874023,443.0413818359375,256.8039855957031,1.7747349739074707,841.9713165283204,884.7477416992188,0.33400896191596985,0.13129951059818268,0.007522369734942913,0.5300661325454711,0.6986364722251892,0.9320359826087952,0.05007542669773102,0.7154768109321594,0.9922976493835449,0.9999716877937317
case_150,150,400360,3.788771629333496,2.2244713306427,7.405756855010986,10.835816211700429,22.92385482788086,0.05237785992606654,3.989687919616699,0.305380642414093,2.9925498962402344,4.625411033630371,5.202147960662842,362.2044982910156,11.717700004577637,346.9215087890625,389.4493713378906,435.9619445800781,0.34798094630241394,0.054267387837171555,0.26775699853897095,0.4744180142879486,0.6320250034332275,187.5188751220703,17.3857421875,130.23736572265625,212.51490325927733,223.0730743408203,0.3442012667655945,0.14116878807544708,0.0075263069011271,0.5585649579763412,0.7734889984130859,443.3663330078125,257.01507568359375,1.7660020589828491,842.6262268066406,885.3445434570312,0.33403024077415466,0.13127727806568146,0.007526235654950142,0.5299697667360305,0.6986357569694519,0.9320316314697266,0.05007117986679077,0.7154775261878967,0.9922941327095032,0.9999716877937317
case_151,151,400360,3.8462955951690674,2.105546712875366,6.654342794418334,10.317672529220548,23.825817108154297,0.051815865720851235,3.4796535968780518,0.3960708975791931,2.7847070693969727,4.40528678894043,5.1859049797058105,362.6514892578125,9.897314071655273,346.7306213378906,386.9087829589844,425.0028381347656,0.41244208812713623,0.04879286512732506,0.3312390148639679,0.5098109841346741,0.6606630086898804,187.34521484375,17.380992889404297,130.13365173339844,212.34328384399413,222.87989807128906,0.3442785441875458,0.14122691750526428,0.007521423511207104,0.5589053124189377,0.7734972834587097,442.95770263671875,256.8619689941406,1.7564619779586792,841.9596557617188,884.5317993164062,0.3340997099876404,0.1313294619321823,0.007521352730691433,0.5302584052085876,0.6986417174339294,0.9319981336593628,0.05009591951966286,0.7154717445373535,0.9922971129417419,0.9999716877937317
case_153,153,400360,4.478283882141113,2.494185209274292,8.088743019104003,12.596611623764018,28.401994705200195,0.04933809571385753,3.4646592140197754,0.4014725983142853,2.759582042694092,4.404366970062256,5.183856010437012,367.4671630859375,14.68472957611084,347.8738708496094,402.8360900878906,439.92059326171875,0.494371622800827,0.04514865204691887,0.30171799659729004,0.5650830268859863,0.675836980342865,187.41552734375,17.365976333618164,130.1292266845703,212.39291229248047,223.0757293701172,0.3441942632198334,0.14117778837680817,0.007525051478296518,0.558679249882698,0.7734943628311157,443.34954833984375,256.9179992675781,1.7897850275039673,842.4616119384766,885.3693237304688,0.3340231776237488,0.13128601014614105,0.0075249806977808475,0.5300666928291321,0.6986396312713623,0.9320328831672668,0.05007329210639,0.7154737710952759,0.9922943115234375,0.9999716877937317
case_154,154,400360,3.59783935546875,2.10711669921875,6.938599348068237,10.474741182327266,24.134431838989258,0.04958537316415226,3.8219070434570312,0.33054378628730774,2.924967050552368,4.552929878234863,5.202342987060547,363.5869445800781,10.17988395690918,346.0174560546875,385.8201599121094,432.2469177246094,0.39988112449645996,0.05041099712252617,0.2833769917488098,0.5015569925308228,0.6626309752464294,187.43011474609375,17.378490447998047,130.1762237548828,212.41664428710936,222.97650146484375,0.34419843554496765,0.1411813199520111,0.007526996545493603,0.5586124062538147,0.7734887599945068,443.2099609375,256.9263610839844,1.7676249742507935,842.3389282226562,885.0457763671875,0.334026962518692,0.13128915429115295,0.007526925764977932,0.5300100207328796,0.6986355781555176,0.9320308566093445,0.05007481947541237,0.7154776453971863,0.9922942519187927,0.9999716877937317
case_155,155,400360,4.394123554229736,2.4023540019989014,7.589083981513977,11.835097093582132,28.122840881347656,0.048905984613847535,3.4562721252441406,0.4012274444103241,2.756092071533203,4.397141933441162,5.18429708480835,372.7580871582031,12.300539016723633,352.7840576171875,398.3600158691406,435.5348205566406,0.37986281514167786,0.05150940641760826,0.295989990234375,0.4871020019054413,0.6437990069389343,187.29489135742188,17.378963470458984,130.0842742919922,212.28313064575195,222.88665771484375,0.34428101778030396,0.1412431299686432,0.007519632112234831,0.55891954600811,0.7734987735748291,442.9359130859375,256.8346862792969,1.7434899806976318,841.895751953125,884.4640502929688,0.334101140499115,0.13134469091892242,0.00751956133171916,0.5302704840898513,0.6986427903175354,0.9319949746131897,0.05010099336504936,0.7154706716537476,0.9922997981309891,0.9999717473983765
case_156,156,400360,4.732293128967285,2.6326773166656494,8.350664710998535,13.289695453643796,28.11277961730957,0.0490783295034469,3.3987786769866943,0.404140830039978,2.755202054977417,4.339728832244873,5.1631388664245605,366.6425476074219,14.302489280700684,345.43939208984375,399.6999206542969,436.90972900390625,0.34444156289100647,0.05259963124990463,0.2730169892311096,0.46765199303627014,0.6353330016136169,187.41293334960938,17.38729476928711,130.12844848632812,212.4273239135742,222.9827117919922,0.34429216384887695,0.14124852418899536,0.007523439824581146,0.558941873908043,0.7735005617141724,443.2102355957031,256.94732666015625,1.7840549945831299,842.3393615722656,885.0560913085938,0.3341113328933716,0.1313490867614746,0.007523368578404188,0.5302893817424774,0.6986441016197205,0.931990921497345,0.05010449141263962,0.7154694199562073,0.9922969341278076,0.9999716877937317
case_157,157,400360,4.1411237716674805,2.3156511783599854,7.273385071754455,11.7065015220642,26.843324661254883,0.05608452392846438,3.424818277359009,0.39781567454338074,2.7654099464416504,4.35217809677124,5.172436237335205,373.52349853515625,10.145079612731934,357.895263671875,394.5790100097656,435.3681640625,0.35095202922821045,0.055445779114961624,0.26218000054359436,0.47759199142456055,0.6416199803352356,187.2431182861328,17.382827758789062,130.04505920410156,212.22442398071288,222.72630310058594,0.3443243205547333,0.14126896858215332,0.007520321290940046,0.5590517103672028,0.7735019326210022,442.8340759277344,256.7911071777344,1.7531919479370117,841.7149688720704,884.2359008789062,0.33414044976234436,0.13136719167232513,0.0075202505104243755,0.5303825289011002,0.6986450552940369,0.9319771528244019,0.05011376738548279,0.7154684662818909,0.9922993779182434,0.9999717473983765
case_158,158,400360,5.3091654777526855,2.913379669189453,9.031450700759887,14.374462537765476,33.08441925048828,0.05373663702667599,3.424365282058716,0.39796847105026245,2.7656869888305664,4.352934837341309,5.172513961791992,410.723388671875,10.120108604431152,356.484375,425.5048828125,445.4739685058594,0.4178316593170166,0.0497012622654438,0.33371299505233765,0.5167170166969299,0.6623899936676025,187.36061096191406,17.349609375,130.06983947753906,212.3106735229492,223.0729217529297,0.3440695106983185,0.14111623167991638,0.007523415610194206,0.5582808762788771,0.7734827995300293,443.17626953125,256.8132019042969,1.7632110118865967,842.1497863769531,885.0584716796875,0.33390969038009644,0.1312323957681656,0.0075233448296785355,0.5297288537025451,0.6986313462257385,0.9320827126502991,0.050042714923620224,0.7154818177223206,0.9922959804534912,0.9999716877937317
case_159,159,400360,4.308229923248291,2.4217679500579834,7.735206508636474,12.345149745941162,27.970979690551758,0.048803576780897195,3.417283773422241,0.39714011549949646,2.760845899581909,4.342947959899902,5.168479919433594,366.4687805175781,14.465778350830078,346.31427001953125,400.5136413574219,436.009033203125,0.47972843050956726,0.04599720239639282,0.29915300011634827,0.5544710159301758,0.6732980012893677,187.36769104003906,17.370243072509766,130.09490966796875,212.36740951538087,223.0238800048828,0.34423524141311646,0.14120715856552124,0.007523813750594854,0.5587995707988739,0.7734959125518799,443.2383117675781,256.8885803222656,1.7894020080566406,842.301513671875,885.1586303710938,0.3340601325035095,0.13131241500377655,0.007523742970079184,0.5301687180995941,0.6986407041549683,0.9320151209831238,0.05008566379547119,0.7154726982116699,0.9922958046197892,0.9999716877937317
case_163,163,400360,4.869182109832764,2.745596170425415,9.154281949996946,13.400103712081906,30.699800491333008,0.05220551503646718,3.4270238876342773,0.39808031916618347,2.7635738849639893,4.3568949699401855,5.172461032867432,428.0745849609375,10.44421100616455,360.6109924316406,436.895263671875,449.43756103515625,0.5707933306694031,0.03928324207663536,0.3288879990577698,0.6143990159034729,0.6783890128135681,187.41090393066406,17.33343505859375,130.0022430419922,212.32607345581056,223.2034149169922,0.3439653813838959,0.1410360187292099,0.007526982109993696,0.5578538715839386,0.7734726071357727,443.405029296875,256.8414306640625,1.776769995689392,842.4597900390625,885.5717163085938,0.33381617069244385,0.13116058707237244,0.007526910863816738,0.5293666601181031,0.6986240744590759,0.9321281313896179,0.05000805854797363,0.7154889106750488,0.9922911524772644,0.9999716877937317
case_164,164,400360,4.417447566986084,2.4056923389434814,7.523049545288086,11.752422008514381,27.64034652709961,0.05131131981216905,3.4762561321258545,0.39911752939224243,2.772655963897705,4.41284704208374,5.183588027954102,372.5656433105469,12.289033889770508,352.42877197265625,398.373779296875,435.3020324707031,0.4134506583213806,0.0572255402803421,0.3292990028858185,0.5344280004501343,0.6834419965744019,187.29844665527344,17.374752044677734,130.08914184570312,212.28987655639648,222.89071655273438,0.3442527949810028,0.14122608304023743,0.007520000450313091,0.5588499575853347,0.7734965085983276,442.96112060546875,256.82818603515625,1.7440739870071411,841.9122344970704,884.5120239257812,0.3340756297111511,0.1313294768333435,0.0075199296697974205,0.5302114695310592,0.6986411809921265,0.9320068955421448,0.05009349808096886,0.7154722213745117,0.9922993779182434,0.9999717473983765
case_165,165,400360,3.9166831970214844,2.5460269451141357,8.25058135986328,13.54518896102898,26.689733505249023,0.06240633429913078,4.635026454925537,0.2627304494380951,3.0825259685516357,4.99378776550293,5.319788932800293,381.88018798828125,12.852670669555664,361.7228698730469,415.5033264160156,439.4085693359375,0.41514378786087036,0.059365469962358475,0.33076900243759155,0.5631849765777588,0.7480480074882507,188.23890686035156,17.417476654052734,130.5634002685547,213.26189804077148,224.20631408691406,0.3439803719520569,0.14096476137638092,0.007528994232416153,0.5574279248714447,0.7734699249267578,444.67742919921875,257.63677978515625,1.741197943687439,844.9728454589844,887.951171875,0.3338333070278168,0.13109205663204193,0.007528922986239195,0.5290052652359009,0.6986221671104431,0.9321326613426208,0.04998987913131714,0.7154908180236816,0.9922704786062241,0.9999716281890869
case_166,166,400360,4.752668380737305,2.592097282409668,8.191421604156492,12.85470631599426,28.598407745361328,0.05052203017284444,3.435631275177002,0.4026464819908142,2.7632570266723633,4.379203796386719,5.178531169891357,367.1941223144531,14.791897773742676,347.6478271484375,402.5552978515625,440.31982421875,0.4171966016292572,0.049839846789836884,0.33399099111557007,0.5165070295333862,0.6618279814720154,187.43063354492188,17.374326705932617,130.15740966796875,212.43812789916993,223.07395935058594,0.3442304730415344,0.1412001997232437,0.007522487547248602,0.5587718814611434,0.7734978795051575,443.2458801269531,256.9395751953125,1.7746679782867432,842.3770141601562,885.1375122070312,0.33405596017837524,0.13130587339401245,0.007522416301071644,0.5301452457904815,0.6986421346664429,0.9320176839828491,0.05008351057767868,0.7154712677001953,0.9922967582941056,0.9999716877937317
case_169,169,400360,4.5068583488464355,2.529285430908203,8.090929222106933,12.841711378097514,28.405933380126953,0.04892097112598661,3.432600259780884,0.39797326922416687,2.7607951164245605,4.357941150665283,5.172364234924316,380.2094421386719,11.796460151672363,351.2510681152344,403.2781677246094,440.3528747558594,0.461256742477417,0.04734497889876366,0.2953610122203827,0.5403760075569153,0.6699270009994507,187.347412109375,17.360126495361328,130.09791564941406,212.3175163269043,222.9607696533203,0.3441545069217682,0.14117646217346191,0.007522270083427429,0.558611986041069,0.7734889984130859,443.2061462402344,256.8466796875,1.7850439548492432,842.2044677734375,885.0732421875,0.3339862525463104,0.1312863975763321,0.007522199302911758,0.5300097048282623,0.6986358165740967,0.9320464134216309,0.05006847903132439,0.715477466583252,0.9922975897789001,0.9999716877937317
case_170,170,400360,3.5918002128601074,2.024853229522705,6.727396512031555,9.981185073852506,23.188430786132812,0.05216055550004996,3.624504804611206,0.36193913221359253,2.8390679359436035,4.4452619552612305,5.181856155395508,368.7039794921875,13.252694129943848,347.8941955566406,398.2426452636719,436.6056823730469,0.5845108032226562,0.04363909736275673,0.31752699613571167,0.635528028011322,0.6945679783821106,187.3165740966797,17.35694694519043,130.08514404296875,212.2644271850586,222.96746826171875,0.34415197372436523,0.14115464687347412,0.007523729000240564,0.5584730267524719,0.7734866738319397,443.1128845214844,256.828369140625,1.7511390447616577,842.09716796875,884.85400390625,0.3339848816394806,0.13126587867736816,0.007523658219724894,0.5298918187618256,0.6986340880393982,0.9320499300956726,0.050061699002981186,0.7154791355133057,0.992294430732727,0.9999716877937317
case_171,171,400360,5.335410118103027,2.9375109672546387,9.183458948135376,14.578658542633027,33.82589340209961,0.05347437306424218,3.394049644470215,0.4039483368396759,2.7506110668182373,4.3304901123046875,5.162080764770508,404.6004943847656,9.74038028717041,355.7523498535156,419.4354553222656,442.52801513671875,0.3590504825115204,0.05602467060089111,0.26949599385261536,0.4828700125217438,0.6456360220909119,187.324462890625,17.359968185424805,130.08367919921875,212.29023284912108,222.97186279296875,0.34414464235305786,0.14117395877838135,0.007522541098296642,0.5585764497518538,0.7734886407852173,443.0821533203125,256.80865478515625,1.7649760246276855,842.0318603515625,884.8512573242188,0.333977073431015,0.13128426671028137,0.0075224703177809715,0.529979521036148,0.6986355185508728,0.9320498108863831,0.05006710812449455,0.7154777646064758,0.992297887802124,0.9999716877937317
case_173,173,400360,2.5970051288604736,3.547929525375366,9.599425172805786,17.56222873687742,26.76559829711914,0.18829553401938257,5.071426868438721,0.2815006375312805,3.1910440921783447,5.266848087310791,5.386351108551025,402.19830322265625,10.53454875946045,355.197998046875,418.6421203613281,443.6468200683594,0.3573223054409027,0.05460139364004135,0.26866498589515686,0.49379798769950867,0.6159240007400513,188.83444213867188,17.47878074645996,131.0105438232422,213.96044387817383,224.85870361328125,0.3440514802932739,0.14096888899803162,0.007527777925133705,0.5573564827442169,0.7734724879264832,445.9254150390625,258.307861328125,1.7579840421676636,847.2318786621094,890.3170776367188,0.33389949798583984,0.13109339773654938,0.007527706678956747,0.5289446175098419,0.6986240148544312,0.9321082234382629,0.0499979592859745,0.7154890298843384,0.9922643333673478,0.9999716877937317
case_175,175,400360,4.382044315338135,2.4518561363220215,7.760565519332886,12.505675315856932,28.643783569335938,0.05493056249375562,3.4117743968963623,0.39938631653785706,2.766840934753418,4.342660903930664,5.165687084197998,368.5635070800781,13.123151779174805,347.3141784667969,397.02093505859375,434.58416748046875,0.350957453250885,0.060766514390707016,0.2661510109901428,0.4941850006580353,0.6481459736824036,187.28485107421875,17.388349533081055,130.0590057373047,212.27818450927734,222.8288116455078,0.3443419635295868,0.14128220081329346,0.007519326638430357,0.5590562343597412,0.7735033631324768,442.96044921875,256.8499450683594,1.757951021194458,841.9300567626954,884.50244140625,0.334156334400177,0.13137920200824738,0.007519255857914686,0.5303863406181335,0.698646068572998,0.9319695830345154,0.05011908337473869,0.7154674530029297,0.9923000335693359,0.9999717473983765
case_176,176,400360,4.060999393463135,2.3761093616485596,7.827819538116455,11.872080402374266,27.17892074584961,0.05118892996303327,3.8361308574676514,0.32904767990112305,2.93021297454834,4.557304859161377,5.204758167266846,368.17352294921875,13.200841903686523,347.2072448730469,400.0348815917969,431.0106506347656,0.4161161482334137,0.0495842769742012,0.2864150106906891,0.5100190043449402,0.6637610197067261,187.49046325683594,17.374300003051758,130.2015380859375,212.46931838989258,223.14405822753906,0.3441705107688904,0.141142800450325,0.007526373490691185,0.5584614962339401,0.7734856605529785,443.4278869628906,256.9696960449219,1.7746449708938599,842.629150390625,885.4691772460938,0.33400267362594604,0.13125406205654144,0.007526302244514227,0.5298820167779922,0.6986333727836609,0.9320452213287354,0.050059814006090164,0.715479850769043,0.9922920495271683,0.9999716877937317
case_179,179,400360,4.922423362731934,2.752363920211792,8.778277397155762,13.768545122146582,31.174861907958984,0.05046957738035768,3.457709550857544,0.40188997983932495,2.787290096282959,4.4017839431762695,5.184189796447754,367.383544921875,14.590286254882812,347.0907287597656,401.6455993652344,439.51922607421875,0.35612061619758606,0.057968731969594955,0.26350998878479004,0.4893760085105896,0.6364730000495911,187.43930053710938,17.38432502746582,130.13682556152344,212.46119918823243,223.0684814453125,0.34426313638687134,0.14122697710990906,0.007520958781242371,0.5588646769523621,0.7734990119934082,443.3356018066406,256.9605712890625,1.7882599830627441,842.4971984863281,885.3141479492188,0.33408525586128235,0.13133001327514648,0.0075208880007267,0.5302239269018173,0.6986429691314697,0.9320033192634583,0.05009462311863899,0.7154704928398132,0.9922983050346375,0.9999717473983765
case_180,180,400360,4.617005825042725,2.491870641708374,7.6927731275558475,12.1202414035797,27.940109252929688,0.049717754021380754,3.4693281650543213,0.4054667055606842,2.7597908973693848,4.422637939453125,5.185338973999023,381.38690185546875,11.890837669372559,362.2911376953125,405.3695373535156,440.3094787597656,0.4126565456390381,0.05005868151783943,0.3233579993247986,0.5178800225257874,0.6708080172538757,187.29324340820312,17.368640899658203,130.08517456054688,212.2783462524414,222.9037322998047,0.3442087769508362,0.14120009541511536,0.007518812548369169,0.5587380856275558,0.7734931707382202,442.9268493652344,256.8039855957031,1.7360700368881226,841.8488189697266,884.4547729492188,0.33403560519218445,0.13130638003349304,0.0075187417678534985,0.5301165997982025,0.6986387968063354,0.9320248365402222,0.05008180812001228,0.715474545955658,0.99229896068573,0.9999717473983765
case_181,181,400360,4.4004974365234375,2.542583703994751,8.348705530166626,12.506495037078853,29.049291610717773,0.05285742831451693,3.8809633255004883,0.3218696713447571,2.9497740268707275,4.578250885009766,5.209342956542969,374.6295471191406,12.21060562133789,349.63623046875,400.19683837890625,439.2948303222656,0.36534082889556885,0.05605313926935196,0.2822189927101135,0.5090330243110657,0.6429499983787537,187.52310180664062,17.372798919677734,130.1903076171875,212.5055953979492,223.20835876464844,0.3441177010536194,0.14113259315490723,0.007526346016675234,0.5583631545305252,0.7734845280647278,443.4485778808594,256.9839172363281,1.7666590213775635,842.6879516601563,885.5427856445312,0.333953857421875,0.13124611973762512,0.007526274770498276,0.5297986716032028,0.6986325979232788,0.932064414024353,0.05005224049091339,0.715480625629425,0.9922946691513062,0.9999716877937317
case_182,182,400360,4.517251491546631,2.5158884525299072,8.005867195129394,12.821896562576253,27.602649688720703,0.05247527225497053,3.412649631500244,0.39787784218788147,2.765826940536499,4.340727806091309,5.166155815124512,369.9147644042969,13.084407806396484,349.8485107421875,403.9873962402344,433.89996337890625,0.34107810258865356,0.04385346546769142,0.2713499963283539,0.45598000288009644,0.579925000667572,187.33412170410156,17.38668441772461,130.11119079589844,212.32156066894532,222.8933868408203,0.34431278705596924,0.14125634729862213,0.007521561346948147,0.559010449051857,0.7735018134117126,443.00640869140625,256.8709411621094,1.7579790353775024,842.0111694335938,884.614501953125,0.3341301679611206,0.13135582208633423,0.007521490100771189,0.5303475290536881,0.6986449360847473,0.9319827556610107,0.05010858178138733,0.7154685258865356,0.9922986626625061,0.9999716877937317
