case_id,case_number,n_elements,stress_mean,stress_std,stress_min,stress_p50,stress_p95,stress_p99,stress_max,negative_stress_fraction,fluence_rate_mean,fluence_rate_std,fluence_rate_min,fluence_rate_p95,fluence_rate_max,temperature_mean,temperature_std,temperature_min,temperature_p95,temperature_max,weight_loss_rate_mean,weight_loss_rate_std,weight_loss_rate_min,weight_loss_rate_p95,weight_loss_rate_max,rho_mean,rho_std,rho_min,rho_p95,rho_max,rho_normalized_mean,rho_normalized_std,rho_normalized_min,rho_normalized_p95,rho_normalized_max,theta_mean,theta_std,theta_min,theta_p95,theta_max,z_mean,z_std,z_min,z_p95,z_max
case_128,128,400360,3.1501356947347388,1.7750907426096862,-1.635734,3.2563075,5.5861817,8.92757389999999,21.587151,0.05380657408332501,3.4276199909481466,0.3980755004282284,2.764229,4.353791,5.170944,355.5298348427017,6.357255314153031,347.125427,371.617737,420.61319,0.354966360435608,0.05811234342112876,0.263631,0.48971,0.637871,187.3307607438082,17.39949602334849,130.1001802089314,212.35528075955378,222.6624120649054,0.6182930055524922,0.1879761936857999,0.0,0.8886464695299328,1.0,0.34436360910064157,0.1412899951533922,0.007520812886982405,0.5590725067560324,0.7735027773402934,442.8321579403887,256.86991676507773,1.754053,841.8154360999999,884.234375
case_129,129,400360,4.307862306581578,2.532139788225765,-2.224737,4.331045,8.36048535,12.449416549999905,27.233789,0.051338795084424016,3.8984174422419824,0.31286208881532124,2.959113,4.567197,5.187761,376.6202626151863,12.031119078620682,350.16806,401.568054,440.14502,0.35659037488260575,0.05821557921878468,0.263769,0.490299,0.639148,187.502142249092,17.373111293408364,130.17743642244133,212.48354700668082,223.13054869775416,0.6167056102098408,0.18690187846483156,0.0,0.8854583624963674,1.0,0.3441259430852207,0.14113818692830618,0.007525658062768354,0.5583851836907104,0.7734843729153862,443.44335983895246,256.9777390585309,1.774286,842.658875,885.515503
case_130,130,400360,4.393115191862323,2.4438739641273792,-1.948253,4.577259,7.7413323,12.371518669999931,25.519859,0.04876361274852633,3.4111591646717945,0.39807318262390357,2.760498,4.338098,5.166117,364.047235059906,13.173182365534617,345.144012,394.937805,431.949432,0.31548847023678694,0.03974198814804752,0.258229,0.405894,0.61671,187.40174081153395,17.393792394376394,130.13566653882398,212.41639637366566,222.90142090072573,0.6173191245694073,0.1875023009732556,0.0,0.8869731120155027,1.0,0.34433812975199857,0.1412676432462242,0.007524223333455807,0.5590436415137957,0.7735023062425029,443.0865571220427,256.94887804447956,1.771442,842.2087430500001,884.796265
case_131,131,400360,4.192491261327304,2.341346121695547,-1.911792,4.396521,7.43220005,11.81175912999997,24.256241,0.04898841043061245,3.3520032275751834,0.3541360887405375,2.746488,4.164991,5.114704,367.29799245389154,14.718957643124966,347.809814,402.538147,439.663513,0.35796737789988997,0.06065963323418705,0.274765,0.500151,0.647737,187.27253473753268,17.38641139559532,130.03282897546237,212.27253415528307,222.73022435492695,0.6174899038722155,0.1875609484432932,0.0,0.8871846381785113,1.0,0.34436479531149916,0.14128384896126184,0.0075223461023840275,0.559053098026407,0.7735071125682174,442.90051814285397,256.83766946513833,1.772807,841.83807705,884.446838
case_132,132,400360,3.789031778938955,2.17962887316507,-1.957973,3.870962,7.170244099999997,10.680518149999939,24.96487,0.05336696972724548,3.867623905824757,0.3244739887710759,2.943482,4.57531,5.20826,361.2037257752823,10.831620837688863,346.915985,386.664093,434.677399,0.360707939454491,0.05268446195651974,0.277106,0.500146,0.612562,187.4632904758345,17.384222445512215,130.20485566743702,212.46715962419685,222.99409453955474,0.6170805527062375,0.18735170863370454,0.0,0.8865500456376614,1.0,0.34423042625782824,0.1411857283456827,0.007526099020556301,0.558673574377407,0.7734926922724531,443.21820719896846,256.9606383788497,1.759783,842.39221505,885.045776
case_133,133,400360,4.494560615880707,2.52953689763949,-2.457519,4.689503500000001,8.053081149999999,12.818929119999977,28.935829,0.05144619842142072,3.4261590897991816,0.39860354194818914,2.760213,4.36085,5.173162,368.0552578192027,12.32596050651256,348.659607,400.245941,426.381805,0.35688437396343303,0.05349564130398503,0.270129,0.493458,0.607691,187.36330255536413,17.38579706485859,130.11699938177864,212.3598126072153,222.92749049712108,0.616808536250943,0.18732577379912768,0.0,0.8861370329699845,1.0,0.3442985189319789,0.1412433878697559,0.007520373148933366,0.558962325443897,0.7735006730026339,443.10595510720844,256.89319247824864,1.770473,842.1452091,884.809265
case_134,134,400360,4.24737719356579,2.398345870855474,-2.236824,4.4071905000000005,7.640415399999999,12.118066999999987,27.605116,0.05301228893995404,3.573578889839144,0.3703389433658493,2.820449,4.423701,5.176618,367.4038481047058,11.58720997101647,349.497101,398.297546,424.04483,0.35914394518932957,0.060906846862037366,0.272156,0.501542,0.651578,187.34988791783655,17.382600716109852,130.12521635172288,212.34137377050212,222.91410126805042,0.6167190350192918,0.18733494568648637,0.0,0.8860560992075476,1.0,0.3442618811324533,0.1412269144987433,0.007521839231583738,0.5588685229993567,0.7734965457664092,443.07960060203317,256.8661570077472,1.762933,842.0919830500001,884.758362
case_135,135,400360,2.9265298140723353,1.6161776273248345,-1.451618,3.061824,5.143723049999999,8.070867519999997,16.689497,0.05025227295434109,3.288555700129883,0.3181220866703076,2.753503,4.016272,5.103894,363.07210392410826,10.306252684992552,346.623718,387.916992,426.466858,0.34877787465281246,0.05587951062093557,0.277238,0.480959,0.644986,187.15683016330885,17.39678351902903,129.94033502403167,212.16093034762744,222.5379318791276,0.6179047522023072,0.18787510810083866,0.0,0.8879344401589718,1.0,0.34445853527871406,0.14133492801476896,0.007522023098011552,0.5591052262009452,0.7735086095020245,442.46193310296474,256.7520402151616,1.625238,841.242737,883.529114
case_136,136,400360,3.3661358933135186,1.8891256025505523,-1.693748,3.4576175,5.9358173999999995,9.499952509999988,21.323503,0.05092666600059946,3.442833778159658,0.3937143393786726,2.764684,4.348787,5.165611,357.83396677098614,7.374819846614008,345.714111,375.074371,430.854065,0.3329048779098811,0.04851771939229349,0.266815,0.445024,0.638177,187.35134989026176,17.39844500638079,130.12148838171436,212.36848210103147,222.7299097296864,0.6179768608030656,0.18787108940132893,0.0,0.8881157082926364,1.0,0.3443501214322092,0.1412859537818023,0.0075231160816177575,0.5590714194893819,0.7735012763817726,442.8763161820361,256.8897792023853,1.757023,841.90106505,884.378174
case_137,137,400360,3.023662126218903,1.7267084320813115,-1.602951,3.0920940000000003,5.4260912,8.722746689999925,21.634018,0.054016385253272056,3.4354663734039375,0.3983747225888716,2.761271,4.355878,5.176694,354.2911819364571,6.197391076380067,346.460358,369.282166,421.553955,0.35719697706064535,0.05825089170022025,0.262609,0.488351,0.651507,187.3376930929618,17.40086784235272,130.11231893490165,212.36090749038277,222.67522247584915,0.6182322719894482,0.18798965002923676,0.0,0.8885696689397433,1.0,0.3443635061111029,0.14129269937043729,0.007522370369083024,0.5590787167105534,0.7735022502107791,442.84392003284546,256.8740057127888,1.75431,841.83795505,884.292542
case_138,138,400360,4.002798469295135,2.2809012640534654,-2.154149,4.093462000000001,7.3140503,11.539844569999994,26.358999,0.05370416625037466,3.6461890568088724,0.3575913137340895,2.850358,4.461134,5.183453,365.26970661604554,10.513128936948709,349.498291,393.155884,421.484894,0.3525456497752024,0.06142851411837249,0.267697,0.49673,0.655811,187.35898662695473,17.38452055847815,130.13713771298112,212.35771234974598,222.89324988360755,0.6169065043251605,0.18742183292998557,0.0,0.8864167838936451,1.0,0.34426662374168493,0.14122543633714557,0.007522259000458969,0.5588567753740847,0.7734955859396228,443.06777771454944,256.87355240158774,1.762651,842.09314305,884.725159
case_139,139,400360,4.656545949383056,2.620350129914628,-2.217225,4.866823999999999,8.312557299999998,13.217778479999998,29.612137,0.04997002697572185,3.4313388008192627,0.3979706561679474,2.763916,4.357688,5.172056,365.5136361349585,14.265114232349545,345.229797,399.03418,434.385925,0.35719519918073733,0.05264778651203655,0.272197,0.494446,0.603247,187.41102480968172,17.3864133997458,130.12261156411648,212.42942348489177,222.98748010789907,0.6169008166802677,0.18722272127643944,0.0,0.8863073109501086,1.0,0.344295994724679,0.14124295932625527,0.007523360688751706,0.5589320139726821,0.7735008116637573,443.22201018090965,256.9480880064437,1.782271,842.3520570999999,885.059631
case_140,140,400360,4.277947264437006,2.4407749176642577,-2.298282,4.40728,7.941321349999998,12.117726609999906,28.184059,0.05270006993705665,3.7974836128484366,0.33432362343549177,2.914285,4.534466,5.199547,369.3390599832552,12.84370588897873,349.216522,402.768066,432.999817,0.35964361784394044,0.05179545712495245,0.280481,0.498372,0.605126,187.43302905972033,17.379660936797684,130.18877418058915,212.42566231974467,223.05446992948723,0.6164198137697181,0.18714834144775044,0.0,0.8855464601430215,1.0,0.34420450883143,0.14117819571285664,0.007524991560213346,0.5586109689383161,0.773490738026681,443.2281806580352,256.92677166037106,1.749623,842.35162705,885.048584
case_141,141,400360,4.0127847926740925,2.2153786319837705,-2.158241,4.1262834999999995,7.261079349999999,11.077090699999994,25.202782,0.05199070836247378,3.4814977558197633,0.3977480878911897,2.779553,4.417336,5.185212,368.49534005305225,12.1509211855728,349.767944,401.115967,423.850525,0.5427432335098413,0.04240127918824261,0.308981,0.60301,0.682741,187.3406645824204,17.36099540580156,130.11295935714188,212.30781234874664,222.98492592524516,0.6161999938195909,0.18693472365604202,0.0,0.8850340531050457,1.0,0.34417219579582004,0.1411698285878824,0.0075228604328521605,0.5585964412468533,0.7734895759561606,443.16118880201054,256.842733435984,1.769187,842.153564,884.965393
case_142,142,400360,4.321270355337695,2.414684779717775,-2.340727,4.428363,7.779161299999997,12.231397549999986,27.647049,0.050934159256669,3.4626899259466484,0.401070818675217,2.761332,4.397726,5.184947,368.32843127191524,13.09446370327267,347.15451,400.460663,431.231934,0.46182282767509225,0.047271352751354655,0.294878,0.541197,0.669835,187.37747497840286,17.37141425073279,130.12683540115265,212.37728729383224,223.01645470832378,0.6163297901774313,0.18701136230613993,0.0,0.8854644093296419,1.0,0.3442266170652672,0.14119427820644678,0.007523263195451143,0.5587445001217365,0.7734925893171287,443.23688172281203,256.8871786828242,1.780297,842.289673,885.116516
case_143,143,400360,4.474318076758417,2.506666961896902,-2.27513,4.624995999999999,7.9215908,12.536460539999972,29.560705,0.05241782395843741,3.4706492187231492,0.398945175885994,2.773592,4.404397,5.185093,381.30711401532614,9.018569686259053,351.626404,396.99115,436.752777,0.35765535054451003,0.05187905925617028,0.275452,0.495761,0.592842,187.3217375278374,17.372860319486332,130.10073223674485,212.31990750496684,222.87329664222457,0.6167880090173807,0.18726290936138212,0.0,0.886244503373517,1.0,0.3442183211590015,0.1412109909664885,0.007521127473638719,0.5587762007207842,0.7734932546690775,443.0209056069663,256.82901026623557,1.765566,841.9830960500001,884.700989
case_144,144,400360,5.492587407191026,3.047295014585887,-2.977781,5.702984000000001,9.571136699999997,15.136413799999993,31.827866,0.052225497052652614,3.4740956813667707,0.39849908212785623,2.765843,4.409534,5.183335,407.7988521961234,10.15274745609499,355.990875,423.091492,444.877747,0.32868429181736447,0.04264007403879313,0.266905,0.427073,0.623444,187.38221641714046,17.36147640895424,130.10624460009794,212.34607749108528,222.99292886707968,0.6166219869837931,0.18691028263052875,0.0,0.885378066188772,1.0,0.34412269477793656,0.14115181859465023,0.007524188673047717,0.55848061373705,0.7734855236812933,443.2170691461658,256.8605228887116,1.771721,842.244019,885.1073
case_145,145,400360,4.284758478451893,2.330109160136692,-2.771793,4.517951500000001,7.399078399999999,11.438420479999987,25.100422,0.0491257867918873,3.5594417010690385,0.3731068423951982,2.813194,4.413478,5.175394,381.2425909645519,11.596173163237314,362.376984,404.877777,439.107483,0.3853324446398242,0.04103854661707127,0.318032,0.468474,0.647754,187.2858199946687,17.369230195530967,130.0936058433068,212.27227523898313,222.86126725708166,0.6165102502289612,0.18723367530047325,0.0,0.8858547056514868,1.0,0.34422369784385903,0.1411912335742215,0.007520031925086375,0.5587109523384665,0.7734936846426012,442.86715160641177,256.7883674483036,1.735858,841.7699610999999,884.324463
case_146,146,400360,4.320783606808872,2.4096747332409287,-2.158962,4.509314,7.589036499999998,12.167704339999986,28.361948,0.05490808272554701,3.4820208266959733,0.3959136647986003,2.784378,4.408664,5.185751,368.5952320082925,13.152138133034528,347.340088,397.068054,434.556213,0.37727433034269153,0.052681981732340434,0.274193,0.490276,0.657824,187.30668083431664,17.383226492527246,130.08767256126302,212.29406240580687,222.87648686915824,0.616658470095193,0.18734183233385862,0.0,0.8859515067383402,1.0,0.34429780226469237,0.1412567538652579,0.007521107234336961,0.5589769217002876,0.773499084880549,443.0252807818761,256.8600138287007,1.755085,842.020691,884.635315
case_147,147,400360,4.797992291023078,2.6427652247963267,-2.394306,5.050599,8.369614449999997,13.121011389999998,29.499117,0.050559496453192125,3.4660795684483974,0.4012899631251416,2.761645,4.404132,5.183708,366.03805430914184,14.437106947719453,345.525482,399.88736,435.674591,0.3587525159756219,0.05572342600116031,0.274398,0.484411,0.643009,187.43812260923832,17.383732468429557,130.1514543319695,212.46302064926562,223.0423507586448,0.6167091769050673,0.18714140068775892,0.0,0.8861101516257825,1.0,0.3442649122321096,0.14123004141152373,0.007523024916203276,0.5588628707797718,0.7734986364598785,443.2443121479443,256.9686735544603,1.774603,842.41125805,885.112061
case_148,148,400360,4.050931678264563,2.2744897449901478,-1.992407,4.1026975,7.3332768999999995,11.485404579999983,26.239187,0.04951793385952643,3.4404185895294237,0.39818963547533165,2.760435,4.370446,5.176759,376.7049257723847,9.776532062651915,350.468414,394.579529,435.461273,0.47449739670296737,0.04617830850449162,0.298521,0.55054,0.671808,187.296674738302,17.36180737244049,130.0789704632421,212.27126861096292,222.85556989773522,0.6167256034799994,0.1871356298707538,0.0,0.8859162617374702,1.0,0.34417961416863896,0.1411915090720839,0.007522440468172176,0.5586785723128916,0.7734899345255765,443.0413972853258,256.80430755883475,1.774735,841.9713161,884.747742
case_149,149,400360,4.311526381441701,2.346399741553711,-2.735423,4.561386,7.3274191,11.590154689999974,25.081572,0.049967529223698674,3.405942371625536,0.38162858114074955,2.757343,4.29273,5.138608,380.3317080115897,11.625931315810298,361.91626,404.288849,439.252441,0.3429635153561794,0.047382158553007425,0.267187,0.44788,0.627196,187.22198767101864,17.377924575840034,130.0419693332196,212.20001098858805,222.69705596680146,0.6171276765832159,0.18755499786604907,0.0,0.8867083787884682,1.0,0.344311691170629,0.14125760131021228,0.0075181491221557395,0.5590150000535832,0.7735013102673017,442.7320837320835,256.7700671347266,1.740752,841.5731870999999,884.032288
case_150,150,400360,3.7887719559596373,2.22447417894238,-1.996671,3.8224865,7.40575685,10.83581602999999,22.923855,0.05237785992606654,3.989688070136878,0.30538102605799894,2.99255,4.625411,5.202148,362.20451937704064,11.717715043711237,346.921509,389.449371,435.961945,0.34798092440803285,0.05426745409859529,0.267757,0.474418,0.632025,187.51883406598049,17.38576336100741,130.23737111852273,212.51490378068937,223.07307808417883,0.6170197310895542,0.1872745296961992,0.0,0.8862703301500642,1.0,0.3442013391562066,0.1411689678245591,0.007526306724529436,0.5585649400808215,0.7734889780915328,443.36635723239584,257.0153816588597,1.766002,842.6262270999999,885.344543
case_151,151,400360,3.8462953287316415,2.105549432936026,-2.086034,4.0505675,6.654343,10.317672779999969,23.825817,0.051815865720851235,3.479653679308622,0.39607138687927357,2.784707,4.405287,5.185905,362.65155566308323,9.897326664786862,346.730621,386.908783,425.002838,0.41244217318413445,0.04879292867144519,0.331239,0.509811,0.660663,187.34522928514434,17.38101554887806,130.13365336515938,212.34327696330737,222.87989881711985,0.6168613687938314,0.18740398022775875,0.0,0.8863930091998161,1.0,0.34427861773050905,0.1412270910893543,0.007521423562607849,0.5589052885945489,0.773497261948363,442.9576793801027,256.8622884998206,1.756462,841.959656,884.531799
case_152,152,400360,5.575503494020382,3.1401775327753425,-3.016253,5.7520275000000005,9.847444699999999,15.732500959999992,35.763664,0.05329703267059646,3.4639682364871613,0.4014160346365187,2.759166,4.406932,5.185137,406.0425670887003,10.217853931822543,355.759125,421.765717,444.45459,0.35116530732340906,0.0609898626572664,0.26612,0.494871,0.649578,187.37892299957693,17.36097242460253,130.081121428163,212.34206923292723,223.0420389690207,0.616364415145006,0.18675560530017493,0.0,0.8848981914212425,1.0,0.34411242388417623,0.14115336417260643,0.007523871611867969,0.5584665971436348,0.7734856605128055,443.2921595151164,256.8493165437345,1.780336,842.30957305,885.259583
case_153,153,400360,4.478284567384354,2.4941883416241493,-2.204593,4.600647,8.088742599999998,12.59661163999998,28.401995,0.04933809571385753,3.4646589618143677,0.4014731095982287,2.759582,4.404367,5.183856,367.46708855727843,14.684747997995638,347.873871,402.83609,439.920593,0.4943716204016386,0.04514870835797352,0.301718,0.565083,0.675837,187.41554409322285,17.365997167949196,130.1292194813142,212.39291030733136,223.07573406653108,0.6163364475532475,0.18683860546516126,0.0,0.8850648267245643,1.0,0.34419426845713086,0.14117796565850035,0.007525051608770647,0.5586792460521341,0.7734943481008622,443.3495060304177,256.9183212847952,1.789785,842.46161205,885.369324
case_154,154,400360,3.5978396623064235,2.1071192571129753,-1.842513,3.575079,6.93859925,10.474740929999996,24.134432,0.04958537316415226,3.8219071006693976,0.33054421158732666,2.924967,4.55293,5.202343,363.5869173694876,10.179897128783848,346.017456,385.82016,432.246918,0.3998811299230693,0.05041105889681692,0.283377,0.501557,0.662631,187.4301401127815,17.378512309799437,130.17622034883422,212.41664033653427,222.9764962894634,0.6169585077589276,0.18726789477347766,0.0,0.8862087871410534,1.0,0.34419841140613683,0.1411814974537587,0.007526996731815614,0.5586123921514896,0.7734887446585992,443.20988257851934,256.9266664126788,1.767625,842.338928,885.045776
case_155,155,400360,4.394123515783296,2.4023569803492553,-2.858446,4.660496500000001,7.589083799999999,11.835096959999978,28.122841,0.048905984613847535,3.4562727041063046,0.4012279346510304,2.756092,4.397142,5.184297,372.75812224629834,12.30055465294683,352.784058,398.360016,435.534821,0.3798627638125687,0.051509471766540846,0.29599,0.487102,0.643799,187.29489169840514,17.378985197897173,130.0842768715618,212.28313176919812,222.8866618220751,0.6164778508370318,0.18726873460379798,0.0,0.8857407591568764,1.0,0.34428099149656743,0.14124330925124076,0.007519632201272267,0.5589195679132054,0.7734987980911894,442.9359317959036,256.83501831694076,1.74349,841.895752,884.46405
case_156,156,400360,4.732292953531822,2.6326806330103887,-2.176396,4.956542,8.350664399999998,13.289695469999998,28.11278,0.0490783295034469,3.398778665301229,0.40414132864769536,2.755202,4.339729,5.163139,366.64260886971726,14.302506629960376,345.439392,399.699921,436.909729,0.3444415150764312,0.05259969706900896,0.273017,0.467652,0.635333,187.41288772266205,17.3873164733332,130.12844328658497,212.42733110635058,222.98271259869054,0.6169284930080086,0.18725381829122192,0.0,0.8863231430225275,1.0,0.34429213420698473,0.14124870532084505,0.007523439650091862,0.5589418569715442,0.7735005820453257,443.21022442839933,256.9476330873722,1.784055,842.33936115,885.056091
case_157,157,400360,4.141123750911681,2.315653923152872,-2.06898,4.3100535,7.2733848499999985,11.70650115999999,26.843325,0.05608452392846438,3.4248189975022476,0.39781617020034865,2.76541,4.352178,5.172436,373.52345658453385,10.145092221559374,357.895264,394.57901,435.368164,0.3509519780997103,0.055445847268243115,0.26218,0.477592,0.64162,187.24315318890714,17.38284963458553,130.04505687242113,212.22442519582933,222.7262972163433,0.6171485848078305,0.18755521149782994,0.0,0.8866882663466352,1.0,0.3443243507477593,0.14126914532851517,0.007520321295950284,0.5590517104891143,0.773501946633141,442.83420804721237,256.7914367932306,1.753192,841.71496905,884.235901
case_158,158,400360,5.309165940218803,2.9133832087683618,-2.730351,5.560696500000001,9.03145045,14.374462109999973,33.084419,0.05373663702667599,3.4243659695873716,0.3979689726624283,2.765687,4.352935,5.172514,410.7233472995105,10.120121037790815,356.484375,425.504883,445.473969,0.4178316977320411,0.049701324369233774,0.333713,0.516717,0.66239,187.36059987377564,17.349631850011946,130.0698405221097,212.3106730994159,223.0729192004344,0.6160092780349877,0.1865490056519543,0.0,0.8842807544227378,1.0,0.34406959784796576,0.1411163976949234,0.00752341557554906,0.5582808622061659,0.7734828219396659,443.17622630303714,256.8135205851787,1.763211,842.1497860999999,885.058472
case_159,159,400360,4.30822882796733,2.4217708973879692,-2.010422,4.410639,7.7352063,12.345149739999998,27.97098,0.048803576780897195,3.4172839322809465,0.3971405983591429,2.760846,4.342948,5.16848,366.4688305235289,14.465796678591499,346.31427,400.513641,436.009033,0.47972846803876507,0.04599725861819933,0.299153,0.554471,0.673298,187.36770902469553,17.370265599168388,130.09490331540815,212.36741658344388,223.02387780320186,0.6163073037765009,0.1869198029453127,0.0,0.885326817835941,1.0,0.3442351886237146,0.14120733546890743,0.007523813849037263,0.5587995650740085,0.7734958862662945,443.2383724818215,256.88890822130685,1.789402,842.301514,885.15863
case_160,160,400360,3.9306639775302226,2.4378298281725037,-2.288969,3.8779225,8.2076078,12.130563619999995,27.873594,0.05657907882905385,4.184346000939154,0.2899438406724104,3.014791,4.74259,5.2518,380.2894708592067,11.591291630870218,361.702881,404.043823,438.786194,0.35700279792187023,0.05242495541881924,0.273314,0.494435,0.599227,187.62110665247445,17.386039419114685,130.2369955270594,212.61008099233783,223.34298042408855,0.6163310681786907,0.18673385430961098,0.0,0.8847238505277527,1.0,0.3441178986584635,0.14109782156198725,0.007525678765402543,0.5580793230414222,0.77348167245232,443.5518145025528,257.0769356861412,1.727417,842.94593825,885.689026
case_161,161,400360,6.031375949048356,3.398761213534283,-3.327273,6.1421005,10.55459645,16.947480759999806,37.146656,0.05416375262263962,3.420218527445299,0.3977016255000476,2.746135,4.344242,5.169222,438.6718074018382,11.230177049242897,362.931732,445.773071,451.618469,0.33350922277949846,0.05006054013329008,0.264092,0.451031,0.6272,187.4202244870229,17.35972584385794,130.07655602101704,212.37953777229797,223.12679542280364,0.6162656736260359,0.18656293584479078,0.0,0.8845004836140237,1.0,0.34408530576515467,0.14111720738270025,0.007524666762944853,0.558285433695231,0.7734825408862605,443.33469539687775,256.874533039318,1.772243,842.4101682,885.382019
case_162,162,400360,3.740976581284344,2.10396254279102,-1.913782,3.7577515000000004,7.05977075,10.44792312999997,23.808949,0.04749475472075133,3.5688113469277654,0.37081784610064356,2.817322,4.412871,5.176117,368.1828977102807,13.98207939811688,346.965759,400.555542,435.036957,0.6346495275851735,0.04501875031623969,0.330685,0.668855,0.706163,187.398869879573,17.347246015051923,130.10177298137444,212.34378555909436,223.16526149963556,0.6156775101650697,0.18640227538480902,0.0,0.8837194251705082,1.0,0.34408928298381775,0.14111031843258642,0.007525072791132007,0.558276699105687,0.7734831816037461,443.34682016444197,256.8661331632441,1.783318,842.41407425,885.420105
case_163,163,400360,4.869182128681686,2.745599668496275,-2.854431,4.859703,9.154281799999998,13.400103689999998,30.6998,0.05220551503646718,3.427023782735538,0.3980808053225961,2.763574,4.356895,5.172461,428.0745117694674,10.4442242861976,360.610992,436.895264,449.437561,0.5707934133479867,0.039283292859469916,0.328888,0.614399,0.678389,187.41092190936317,17.333456453532108,130.00223552823832,212.32606693459644,223.20341778550724,0.6159652162207142,0.18597893324663523,0.0,0.8832917073853701,1.0,0.3439654108034051,0.14103619268751033,0.007526981901473731,0.5578538714498401,0.773472611653963,443.4049558026375,256.84176463281153,1.77677,842.4597902,885.571716
case_164,164,400360,4.417448058669697,2.405695435836405,-2.713461,4.691521,7.52304965,11.752422029999977,27.640347,0.05131131981216905,3.4762566481566584,0.3991180292633907,2.772656,4.412847,5.183588,372.565714454511,12.289049117796718,352.428772,398.373779,435.302032,0.4134507240883206,0.05722561138881855,0.329299,0.534428,0.683442,187.29846039280085,17.374774401540503,130.0891448374944,212.28988302515953,222.890720162257,0.616469228621392,0.18722499419580785,0.0,0.8857687803251243,1.0,0.34425282879140573,0.14122626236261754,0.007520000679582765,0.5588499616634514,0.7734965373697358,442.9611019825083,256.8285001984831,1.744074,841.91223405,884.512024
case_165,165,400360,3.9166831153586763,2.5460301423457814,-2.850295,3.898968,8.250581299999999,13.545188889999928,26.689734,0.06240633429913078,4.635026143830552,0.2627307663170941,3.082526,4.993788,5.319789,381.88021032105104,12.852686227915534,361.72287,415.503326,439.408569,0.415143818443401,0.05936554361421244,0.330769,0.563185,0.748048,188.23888181312503,17.417497835384932,130.5633953262045,213.26190142929994,224.20631422110486,0.6159086791351764,0.18599909145221513,0.0,0.8831261037037054,1.0,0.34398040330974117,0.14096493358612133,0.0075289940273021135,0.5574279344152446,0.7734699518066095,444.6774953553628,257.6370872957326,1.741198,844.9728451,887.951172
case_166,166,400360,4.752669266182935,2.592100637136895,-2.337107,5.0304155,8.191421649999997,12.854706069999997,28.598408,0.05052203017284444,3.4356309107203518,0.4026469783562682,2.763257,4.379204,5.178531,367.19421265904685,14.791916645322702,347.647827,402.555298,440.319824,0.4171965874512938,0.049839908838980075,0.333991,0.516507,0.661828,187.43060521459773,17.374347666067926,130.15741549170943,212.4381274216325,223.07395489593156,0.6163939174889862,0.18698875116821706,0.0,0.8855335385659469,1.0,0.34423047385918176,0.14120037114888648,0.007522487453255292,0.5587718710962535,0.7734979088871877,443.24598780207583,256.93987537529046,1.774668,842.377014,885.137512
case_167,167,400360,4.028611309621342,2.2200856358007437,-1.830243,4.0774475,7.441063949999999,10.982056679999971,24.343588,0.04746977720051953,3.4320812984513926,0.40148367270014795,2.745657,4.365865,5.175084,381.37396099582367,11.737177399002757,351.556244,403.765076,440.160736,0.6391212553701666,0.045386495684783305,0.333173,0.671908,0.706447,187.3463849481272,17.33609678855368,130.04675549183574,212.27215271230773,223.04590498636134,0.6161306825678483,0.1864113476604877,0.0,0.8841521419000956,1.0,0.34403416048370533,0.14110180355347118,0.007524788948675046,0.5582024434738813,0.7734792550552646,443.2696270341218,256.81759614378103,1.785986,842.24988105,885.261902
case_168,168,400360,4.687098170091918,2.604218907642085,-2.397697,4.91163,8.285568549999999,13.07143477999989,28.741985,0.05095414127285443,3.465073185413129,0.3996889389226684,2.759785,4.40442,5.166017,367.831759101069,13.345275132932034,346.85321,398.83313,431.871246,0.3567273182535718,0.052252702632814174,0.272795,0.493684,0.59676,187.4130465126359,17.384306835350305,130.1478869327787,212.42375603121135,222.9872333456596,0.6168199345693798,0.18725149957473564,0.0,0.886217668234439,1.0,0.34427574374627784,0.14122472060762709,0.007522103453414873,0.558897678451113,0.7734960775959652,443.2150107285943,256.93683252647537,1.775259,842.324402,885.046997
case_169,169,400360,4.506858299510441,2.5292886721219077,-2.156696,4.5876235,8.0909292,12.84171135999998,28.405933,0.04892097112598661,3.4325998297132583,0.3979737684875118,2.760795,4.357941,5.172364,380.209403507703,11.79647448019258,351.251068,403.278168,440.352875,0.4612567783594765,0.0473450385280069,0.295361,0.540376,0.669927,187.34741077680647,17.360148694429544,130.09791200949223,212.31751371710268,222.96076835762477,0.616495130762425,0.18694394483568624,0.0,0.8853873867435038,1.0,0.34415454707431453,0.14117664002902425,0.0075222700983715906,0.558611986798461,0.7734890254425671,443.206229511872,256.8469958315816,1.785044,842.204468,885.073242
case_170,170,400360,3.591799630707364,2.0248558332120457,-1.917009,3.6477235,6.72739645,9.981185109999968,23.188431,0.05216055550004996,3.624505258487362,0.3619395947711012,2.839068,4.445262,5.181856,368.7040105413727,13.2527108814197,347.894196,398.242645,436.605682,0.5845108316714956,0.04363915126301229,0.317527,0.635528,0.694568,187.31658752753776,17.356968846714228,130.0851371344671,212.26442376865197,222.96746450613205,0.6161715798104546,0.18687052034410168,0.0,0.8847677374119591,1.0,0.3441520046432658,0.14115482525704137,0.007523729224762987,0.558473030126856,0.773486658952128,443.1128678382457,256.828670894216,1.751139,842.097168,884.854004
