case_id,case_number,feature,bin,n,feature_min,feature_max,feature_mean,stress_mean,stress_median,stress_p95,stress_max
case_71,71,distance_to_inner_proxy,0,40036,0.0,38.38542740719507,19.498331459242912,1.6498114238934958,-0.137173,8.295094749999999,22.594059
case_71,71,distance_to_inner_proxy,1,40036,38.385860132078164,47.16916443215993,43.502022411766916,5.463339645818763,4.5773375,11.901334,25.563986
case_71,71,distance_to_inner_proxy,2,40036,47.169210298737426,52.06724140281676,49.78936024114897,5.261897850109901,4.6119405,10.19360175,20.617275
case_71,71,distance_to_inner_proxy,3,40036,52.0672469020808,55.339108410285405,53.735242754658834,5.482695328204617,5.218232,8.484584250000001,19.570412
case_71,71,distance_to_inner_proxy,4,40036,55.33919170067051,58.22546931809143,56.72685091217993,4.940892336297331,4.8730845,6.677887,11.668183
case_71,71,distance_to_inner_proxy,5,40036,58.22551594559323,61.941494412814166,60.05555722528077,4.775007393071236,4.9275575,5.785044500000001,11.225495
case_71,71,distance_to_inner_proxy,6,40036,61.94149971258619,65.97960308657161,63.87553379857493,4.687395685757818,4.897249,5.9537585,6.694335
case_71,71,distance_to_inner_proxy,7,40036,65.97977729249473,70.9735683958728,68.33146029140946,4.545437829078828,4.8394295,6.2751165,8.051694
case_71,71,distance_to_inner_proxy,8,40036,70.9736472312596,77.68092341725767,74.23956218102576,4.302318820036967,4.7579615,6.74280975,7.373591
case_71,71,distance_to_inner_proxy,9,40036,77.68122829892229,92.9737629467156,83.16986642518394,4.389237178214607,4.970885,7.885601,8.743435
case_71,71,distance_to_outer_proxy,0,40036,0.0,15.292534647793303,9.803896521531657,4.389237178214607,4.970885,7.885601,8.743435
case_71,71,distance_to_outer_proxy,1,40036,15.292839529457922,22.00011571545599,18.734200765689835,4.302318820036967,4.7579615,6.74280975,7.373591
case_71,71,distance_to_outer_proxy,2,40036,22.000194550842792,26.993985654220864,24.64230265530615,4.545437829078828,4.8394295,6.2751165,8.051694
case_71,71,distance_to_outer_proxy,3,40036,26.99415986014398,31.032263234129402,29.098229148140668,4.687395685757818,4.897249,5.9537585,6.694335
case_71,71,distance_to_outer_proxy,4,40036,31.03226853390143,34.748247001122365,32.91820572143482,4.775007393071236,4.9275575,5.785044500000001,11.225495
case_71,71,distance_to_outer_proxy,5,40036,34.74829362862417,37.634571246045084,36.24691203453567,4.940892336297331,4.8730845,6.677887,11.668183
case_71,71,distance_to_outer_proxy,6,40036,37.63465453643019,40.9065160446348,39.23852019205676,5.482695328204617,5.218232,8.484584250000001,19.570412
case_71,71,distance_to_outer_proxy,7,40036,40.90652154389883,45.80455264797817,43.184402705566626,5.261897850109901,4.6119405,10.19360175,20.617275
case_71,71,distance_to_outer_proxy,8,40036,45.804598514555664,54.58790281463743,49.47174053494868,5.463339645818763,4.5773375,11.901334,25.563986
case_71,71,distance_to_outer_proxy,9,40036,54.58833553952053,92.9737629467156,73.47543148747269,1.6498114238934958,-0.137173,8.295094749999999,22.594059
case_72,72,fluence_rate,0,40036,2.755941,3.08642,2.981862756519133,1.8147725188580273,1.7467795,3.99507525,5.242003
case_72,72,fluence_rate,1,40036,3.08642,3.178495,3.135728437206514,2.4296860819262664,2.3000005000000003,4.6423232500000005,5.251298
case_72,72,fluence_rate,2,40036,3.178503,3.252843,3.2164629908082722,2.74704535767809,2.680104,4.39756,6.529472
case_72,72,fluence_rate,3,40036,3.252843,3.326094,3.288915814466979,2.885619616020582,2.8827705,4.03486225,6.682183
case_72,72,fluence_rate,4,40036,3.326096,3.396415,3.3615752811469677,3.028788431336797,3.1225915000000004,4.00311125,6.899883
case_72,72,fluence_rate,5,40036,3.396415,3.46589,3.4318778048756116,3.1969885277750025,3.192154,4.7455405,8.621963
case_72,72,fluence_rate,6,40036,3.465894,3.537184,3.500347231691478,3.396047557473274,3.20858,5.525079,11.750625
case_72,72,fluence_rate,7,40036,3.537184,3.638224,3.582698576481167,3.529552935882706,3.3065854999999997,5.97249075,14.54924
case_72,72,fluence_rate,8,40036,3.638261,3.858482,3.728896299130783,3.3228551399240684,2.756834,7.11677175,16.875072
case_72,72,fluence_rate,9,40036,3.858482,5.184566,4.410527644120292,1.045970527125587,-0.1100335,4.8340084999999995,12.005161
case_72,72,temperature,0,40036,343.302002,346.580292,345.89070530942155,2.455432029673294,2.6904055,3.6873485,7.829271
case_72,72,temperature,1,40036,346.580292,347.319061,346.9636748474373,2.6201777832201016,2.8205945000000003,3.8554305,8.079933
case_72,72,temperature,2,40036,347.319214,347.898102,347.6174245153362,2.789384777150565,2.9700555,3.8857085,7.997747
case_72,72,temperature,3,40036,347.898102,348.611237,348.2307161240883,2.838807410630433,2.9304105,4.0796805,8.61212
case_72,72,temperature,4,40036,348.611725,349.51712,349.0562875416125,2.973646270256769,2.9648165,4.61959525,14.54924
case_72,72,temperature,5,40036,349.51712,350.425659,349.9766235008492,3.226338283994405,2.9873184999999998,5.325295000000001,16.875072
case_72,72,temperature,6,40036,350.425934,351.26355,350.84623401598566,3.4936125768308517,3.1859585,6.46945425,14.444767
case_72,72,temperature,7,40036,351.26355,352.585175,351.76960769267663,3.154893084848636,2.755701,7.131479499999999,16.075314
case_72,72,temperature,8,40036,352.585693,357.536011,355.07910882595667,1.15583691025577,0.3496475,4.0646492499999995,10.477868
case_72,72,temperature,9,40036,357.536011,431.942902,378.8954967014687,2.689197567139574,3.461708,4.7059555,5.251298
case_72,72,weight_loss_rate,0,40036,0.280162,0.308288,0.2977130366669997,2.6508093104705766,2.5197225,4.6073492499999995,7.836481
case_72,72,weight_loss_rate,1,40036,0.308288,0.321498,0.3153491167948846,2.9766730635927665,2.7754395,5.537906250000001,14.54924
case_72,72,weight_loss_rate,2,40036,0.321502,0.331308,0.3265167721051054,2.939965494105305,2.939089,4.868693,13.232294
case_72,72,weight_loss_rate,3,40036,0.331308,0.339462,0.33538015905684887,2.9269664328354477,2.9751075,4.5751997499999995,13.072566
case_72,72,weight_loss_rate,4,40036,0.339462,0.347364,0.3436130256768908,2.9564073053002295,3.094258,4.3966544999999995,13.473145
case_72,72,weight_loss_rate,5,40036,0.347364,0.353626,0.3504188692177041,3.0165344142521735,3.1620920000000003,4.236219,9.812072
case_72,72,weight_loss_rate,6,40036,0.353626,0.360763,0.3572162502747527,3.014495065141373,3.1163815,4.3752295,12.666296
case_72,72,weight_loss_rate,7,40036,0.360763,0.372479,0.3656928791088021,2.9910351195923672,3.020228,4.726337,15.778844
case_72,72,weight_loss_rate,8,40036,0.372487,0.407903,0.38617287171545606,3.007763712583675,2.7587055,6.594526500000001,16.296438
case_72,72,weight_loss_rate,9,40036,0.407903,0.661448,0.5161797677090619,0.9166767761264861,-0.1100335,4.3800355,16.875072
case_72,72,rho,0,40036,130.16051857651377,168.33402612534846,149.46028967828923,0.9469077867419323,-0.1100335,4.6978807499999995,16.446505
case_72,72,rho,1,40036,168.3340274654759,177.17070347426628,173.5072398479789,3.199721020706364,2.680736,7.03855025,16.875072
case_72,72,rho,2,40036,177.17074356120395,182.1509013805018,179.83221400144294,3.3334989380057944,2.9234095,6.4578152499999995,14.54924
case_72,72,rho,3,40036,182.15092366497234,185.41845219796676,183.80536332396636,3.5197883937206513,3.333522,5.574299,13.473145
case_72,72,rho,4,40036,185.4185128398356,188.32587144082524,186.80469081334783,3.1240452330402637,3.033907,4.52807975,8.106859
case_72,72,rho,5,40036,188.32587469373405,192.06272063643496,190.15232260758086,2.8498476345788792,2.951797,3.56522425,7.776824
case_72,72,rho,6,40036,192.06272260654916,196.06663424564888,193.98790426980534,2.6977354875861725,2.820494,3.54643175,4.574864
case_72,72,rho,7,40036,196.06674468024005,201.1390433970702,198.46378485633286,2.625403357353382,2.765278,3.7689347499999997,5.284093
case_72,72,rho,8,40036,201.13950879390578,207.88378750198493,204.4029792441457,2.537738025152363,2.712416,4.14338425,4.599899
case_72,72,rho,9,40036,207.88396346053406,222.82555790527005,213.35922062596723,2.562640817114597,2.7969720000000002,4.70726625,5.251298
case_72,72,rho_normalized,0,40036,0.0,0.4119515604304988,0.2082745687216932,0.9469077867419323,-0.1100335,4.6978807499999995,16.446505
case_72,72,rho_normalized,1,40036,0.41195157489255985,0.5073130625992631,0.46777858818664075,3.199721020706364,2.680736,7.03855025,16.875072
case_72,72,rho_normalized,2,40036,0.5073134951997127,0.5610571492829888,0.5360349036134796,3.3334989380057944,2.9234095,6.4578152499999995,14.54924
case_72,72,rho_normalized,3,40036,0.5610573897671098,0.5963191082821359,0.5789113686892404,3.5197883937206513,3.333522,5.574299,13.473145
case_72,72,rho_normalized,4,40036,0.5963197627022849,0.6276946870755961,0.6112787805104397,3.1240452330402637,3.033907,4.52807975,8.106859
case_72,72,rho_normalized,5,40036,0.627694722179545,0.6680211059999129,0.6474049378884809,2.8498476345788792,2.951797,3.56522425,7.776824
case_72,72,rho_normalized,6,40036,0.6680211272605114,0.7112295656111894,0.6887968337966738,2.6977354875861725,2.820494,3.54643175,4.574864
case_72,72,rho_normalized,7,40036,0.7112307573723107,0.7659687551498187,0.737098551671611,2.625403357353382,2.765278,3.7689347499999997,5.284093
case_72,72,rho_normalized,8,40036,0.765973777506027,0.8387550416908061,0.8011917029920541,2.537738025152363,2.712416,4.14338425,4.599899
case_72,72,rho_normalized,9,40036,0.8387569405574166,1.0,0.8978434871676009,2.562640817114597,2.7969720000000002,4.70726625,5.251298
case_72,72,theta,0,40036,0.007521009789778195,0.17424606276407792,0.11351433558348985,2.382271352457788,2.6683775,5.09238125,13.473145
case_72,72,theta,1,40036,0.1742462767746194,0.21508220339884065,0.19696308943003724,2.7545970806773905,2.9075189999999997,4.598826750000001,12.064285
case_72,72,theta,2,40036,0.21508228793693987,0.2519171604825935,0.2334812440169116,3.112267104131282,3.157812,5.6159545,15.778844
case_72,72,theta,3,40036,0.25191720356128716,0.29099623332477026,0.27133047958849327,2.5850154516185437,2.7099235000000004,4.247952,7.848989
case_72,72,theta,4,40036,0.2909974072930242,0.34038515631877103,0.31384808142439985,2.530095909781197,2.553175,4.295449250000001,7.052863
case_72,72,theta,5,40036,0.34038654868029855,0.3940271301875442,0.3688781668814087,2.4794606838095716,2.5656995,4.16625975,6.784939
case_72,72,theta,6,40036,0.39402734368583786,0.43640395872132026,0.41663484900458797,2.7074107745029474,2.8549375,4.47769825,11.666441
case_72,72,theta,7,40036,0.4364040575807081,0.4713203469498399,0.454153215508116,3.2133477049905084,3.2387185,5.93131975,15.745616
case_72,72,theta,8,40036,0.47132068797401244,0.5119399050488838,0.48878691602591223,2.9098566844090317,3.140025,4.49544425,9.716917
case_72,72,theta,9,40036,0.5119459701645838,0.7735018994248692,0.5860139838348248,2.72300394762214,2.9026655000000003,7.755025,16.875072
case_72,72,theta_sin,0,40036,0.007520938884921558,0.17336566617566013,0.11315841754598067,2.382271352457788,2.6683775,5.09238125,13.473145
case_72,72,theta_sin,1,40036,0.1733658769455485,0.21342773836004592,0.19567873118796336,2.7545970806773905,2.9075189999999997,4.598826750000001,12.064285
case_72,72,theta_sin,2,40036,0.2134278209502896,0.24926106405558798,0.231352104067096,3.112267104131282,3.157812,5.6159545,15.778844
case_72,72,theta_sin,3,40036,0.24926110577455968,0.28690671752792873,0.2679961540750068,2.5850154516185437,2.7099235000000004,4.247952,7.848989
case_72,72,theta_sin,4,40036,0.2869078421406278,0.3338501753126799,0.3086889286909411,2.530095909781197,2.553175,4.295449250000001,7.052863
case_72,72,theta_sin,5,40036,0.3338514877887437,0.3839100513496444,0.36052961940134165,2.4794606838095716,2.5656995,4.16625975,6.784939
case_72,72,theta_sin,6,40036,0.3839102484876609,0.42268319373239616,0.40465577509414813,2.7074107745029474,2.8549375,4.47769825,11.666441
case_72,72,theta_sin,7,40036,0.42268328332643357,0.45406306974501653,0.4386777937403538,3.2133477049905084,3.2387185,5.93131975,15.745616
case_72,72,theta_sin,8,40036,0.45406337358714177,0.4898693687360582,0.46952297047032476,2.9098566844090317,3.140025,4.49544425,9.716917
case_72,72,theta_sin,9,40036,0.4898746562697364,0.6986450159968229,0.5514893707215254,2.72300394762214,2.9026655000000003,7.755025,16.875072
case_72,72,theta_cos,0,40036,0.7154684770294208,0.8717928774339737,0.8309428677290377,2.72300394762214,2.9026655000000003,7.755025,16.875072
case_72,72,theta_cos,1,40036,0.8717958485644078,0.8909693893544625,0.8828426733975331,2.9098566844090317,3.140025,4.49544425,9.716917
case_72,72,theta_cos,2,40036,0.8909695442009969,0.9062774641335765,0.8985842148699003,3.2133477049905084,3.2387185,5.93131975,15.745616
case_72,72,theta_cos,3,40036,0.9062775059197826,0.9233704138135153,0.9143887262248186,2.7074107745029474,2.8549375,4.47769825,11.666441
case_72,72,theta_cos,4,40036,0.9233704957776772,0.9426256861030482,0.9326296968575617,2.4794606838095716,2.5656995,4.16625975,6.784939
case_72,72,theta_cos,5,40036,0.942626150944102,0.9579581880845367,0.9510539814758066,2.530095909781197,2.553175,4.295449250000001,7.052863
case_72,72,theta_cos,6,40036,0.957958524904575,0.968436317549091,0.9633528495191187,2.5850154516185437,2.7099235000000004,4.247952,7.848989
case_72,72,theta_cos,7,40036,0.9684363282869329,0.9769588349794536,0.9728096123359824,3.112267104131282,3.157812,5.6159545,15.778844
case_72,72,theta_cos,8,40036,0.9769588530222324,0.98485748852862,0.9805983431723766,2.7545970806773905,2.9075189999999997,4.598826750000001,12.064285
case_72,72,theta_cos,9,40036,0.9848575256307227,0.9999717173391902,0.9924750123068667,2.382271352457788,2.6683775,5.09238125,13.473145
case_72,72,z,0,40036,1.74915,87.204857,42.5867267796733,2.364751316315316,2.2215480000000003,5.27831075,13.104006
case_72,72,z,1,40036,87.204857,175.38855,131.2924579773204,1.780520736137476,1.7719415,3.39068725,8.679214
case_72,72,z,2,40036,175.388565,263.579071,220.2823236158707,2.2099459137526223,2.2106655,3.62898025,8.753526
case_72,72,z,3,40036,263.579071,351.760345,309.2688242051654,2.673636590318713,2.7709954999999997,3.85804525,9.511589
case_72,72,z,4,40036,351.760345,439.953033,398.25298305050455,3.096455494330103,3.2087745,4.50708325,10.398812
case_72,72,z,5,40036,445.590424,533.784119,487.29123258642227,3.303408207013688,3.4471410000000002,4.810128000000001,10.774092
case_72,72,z,6,40036,533.784119,621.980042,576.2836072006445,3.289856257718054,3.4541595,4.81046875,10.890401
case_72,72,z,7,40036,621.980042,710.172424,665.2782567598161,3.0522059586622037,3.2392244999999997,4.3354082499999995,10.339299
case_72,72,z,8,40036,710.172424,798.362549,754.2687356309821,2.5529505629183733,2.686001,4.096011750000001,10.712853
case_72,72,z,9,40036,798.362549,884.009399,842.971845770032,3.073595656833849,2.8903955000000003,6.70913525,16.875072
case_72,72,distance_to_inner_proxy,0,40036,0.0,38.17350754883469,19.299771101775452,0.9469077867419323,-0.1100335,4.6978807499999995,16.446505
case_72,72,distance_to_inner_proxy,1,40036,38.17350888896215,47.01018489775251,43.34672127146515,3.199721020706364,2.680736,7.03855025,16.875072
case_72,72,distance_to_inner_proxy,2,40036,47.01022498469018,51.99038280398804,49.67169542492917,3.3334989380057944,2.9234095,6.4578152499999995,14.54924
case_72,72,distance_to_inner_proxy,3,40036,51.99040508845857,55.25793362145299,53.64484474745258,3.5197883937206513,3.333522,5.574299,13.473145
case_72,72,distance_to_inner_proxy,4,40036,55.25799426332185,58.16535286431147,56.64417223683407,3.1240452330402637,3.033907,4.52807975,8.106859
case_72,72,distance_to_inner_proxy,5,40036,58.165356117220284,61.902202059921194,59.991804031067105,2.8498476345788792,2.951797,3.56522425,7.776824
case_72,72,distance_to_inner_proxy,6,40036,61.90220403003539,65.90611566913512,63.82738569329158,2.6977354875861725,2.820494,3.54643175,4.574864
case_72,72,distance_to_inner_proxy,7,40036,65.90622610372628,70.97852482055643,68.30326627981913,2.625403357353382,2.765278,3.7689347499999997,5.284093
case_72,72,distance_to_inner_proxy,8,40036,70.97899021739201,77.72326892547116,74.2424606676319,2.537738025152363,2.712416,4.14338425,4.599899
